"country_name","country_code","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031"
"austria","aut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4580675778777,43.494792571158,44.2419848246884,44.8945302247313,47.1237606445955,49.7397368115014,49.2747887884063,49.9541197496977,51.5542031894565,50.1554915440356,51.6672521669485,47.8714598773792,48.8654035558184,51.1028461531098,50.1861717133618,49.923701471924,49.3752226744885,49.0844247191457,48.3116838188179,48.1594475284559,48.8325700317496,49.2168170295531,48.892265480839,48.8588820805336,49.5768335895011,50.4349894471121,50.4726557601115,50.7390739395498,49.1883248792335,49.0453311494388,49.3880765338793,49.6102164531921,49.1083906384632,50.3331228622103,49.554699763364,49.6181336998736,50.5096769296936,50.664316938257,50.9812195556183,51.5330342348877,51.5330342348878,51.5330342348877,51.5330342348877,51.5507066447488
"azerbaijan, republic of","aze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8679129089893,17.5717124379042,17.585989240209,17.5867424286462,20.3526876180405,18.4719842100523,18.3844340815159,38.5488573772026,42.53187120734,23.2666780661862,25.9972895594476,25.2387773703334,25.9620454294737,28.4048353801943,48.6328371311402,40.3629214078261,45.7892849146356,44.594260468108,40.3419166716901,39.4228167250003,39.1165318972283,33.8660947647814,34.2550985194965,34.2292260399606,38.6119371053708,41.4748872462611,33.716210165982,36.3729645734719,32.1397788670388,40.6479319248253,37.9133909844078,37.1471758774382,38.7785106740471,36.6058649329547,35.0454490390702,34.314581296368,33.659488449405,33.2376012610933
"burundi","bdi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5494742559629,23.356075989096,21.948085590108,22.8045979705245,17.6140034723006,18.4017953188229,15.8287482001371,14.2972936023168,15.5066537622444,15.1292685581342,16.0242450340106,14.8785764099832,17.0093511035904,20.2022389381347,24.3688057627957,22.5867354579594,26.549903894964,36.4547770894902,38.4584305092408,32.8429908520812,37.2067614684867,38.6956158974724,33.7502116875284,32.8703282744131,24.5294204371375,15.6086119509188,15.4628970477906,19.0870885772999,19.359656993327,22.3999519896062,22.5890896266839,23.7916697537025,22.784991739556,20.7476718961123,17.4669002288762,17.4168613461861,17.4031184893276,17.8765892532961,17.8648242192829,18.0835506116732,18.1530125405497,18.5986472661337
"belgium","bel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3165370761532,47.9377190261702,49.2083720413735,49.6079051287453,50.2084552739573,50.2901980814797,49.5725770274653,49.8328168378991,48.4791305220661,46.562272248225,47.3763836343709,47.9529996383209,47.4918254068311,49.3492555158763,49.3725367310183,48.1363010119246,49.0494101396252,49.4505156157268,49.9343575899305,49.8482922561368,49.3190860298936,49.6121588136266,49.8600208596366,49.1830754513675,49.0801495856074,49.1470695433126,49.0290357403176,48.6293540229149,49.6799936317141,49.0826922800408,49.7693823952076,50.5855359910442,51.8964210591438,52.7384020455277,52.2412886242805,51.405575422705,50.9474942060882,51.4908842420525,51.402679480818,49.7032408237841,49.418371967655,49.5371378547842,48.9025474382203,48.7972296373029,49.6927476977842,49.7335350300097,49.806039816913,49.8844895141812,49.9587578877483,50.2067880255541,50.2468501475905,50.3681879637325
"benin","ben",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9663218668185,14.8786739279407,14.1487727299441,15.6903485294371,15.8134907933105,16.3908733822719,17.5814111542338,18.0028252153426,17.9891571935129,17.3882115211569,12.6901169898795,11.9492549743151,12.1780312396913,11.954102715215,12.6138699976245,12.6547794688304,12.6152413637493,12.8592800685457,16.0314697405746,14.5085124577802,14.7557937852257,13.8002404694259,13.7464742113886,14.0203674943558,13.5289943130615,12.574012129004,12.599727087812,11.1391557572842,13.5077428072394,13.5076390585767,13.7699327929857,14.3892016228958,17.490989794075,14.4701306697592,15.2143270322753,15.1503845210074,15.5693544026484,15.9028508569178,16.354151012481,16.735692646133,17.1282830503426,17.5153590236073,17.8334399937414
"burkina faso","bfa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.255640081595,11.2102501114094,13.9620374702651,11.8858036351731,16.1479481854966,10.8865238640683,14.1969963743997,14.2407255136072,14.0542730016444,15.9427778352086,16.7898959027467,18.0860100702541,17.3831704705351,17.142949655584,18.107380730654,16.7993066955549,16.1023224449955,15.0338915685423,15.8085410900346,16.0631297308232,15.327439495168,36.2237817702896,17.8235595026044,14.9632533903772,17.3586721142694,17.5967043242721,18.3966128719564,19.904706119256,21.712595207374,19.1903077161343,18.2690253757953,18.5501183331132,19.3430868199211,19.757285580778,19.9613694688674,19.2675357580073,20.3597003010737,21.9693778779593,22.5160108595233,21.9903023104811,22.5456162931448,21.1863293016246,21.1931777668619,21.4980920551205,21.6496101073777,21.7990664347845,21.918474589456
"bangladesh","bgd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05089208355508,5.10588647048433,4.93084309387682,4.83396801646584,4.8156210592736,5.08706332927461,5.21552209753683,5.08801544148913,5.17697874439242,5.29061111680584,8.98470344978593,9.30432991573401,9.15240990600205,10.1654945455083,10.0805419228884,10.0854195387404,7.77661703928185,7.94801820059528,7.62393758846111,7.30797162483997,7.2600388168183,7.29050859719885,8.05087060188158,8.19434238913438,7.67699131288728,7.86439217672717,7.97936748534855,7.76288784674774,8.17493723001004,7.89590243037274,8.36774624451542,8.5696304688852,9.13872395391763,9.23074604031246,9.12908561119335,8.21339625346744,8.43803754687162,8.06815977813099,8.88189325119405,8.14396219446583,8.46777253232008,9.36187918798624,8.50700216158435,8.23689688282711,8.33817459721427,7.94493052453677,7.83913258752175,9.90747764757283,10.562106981219,10.8842310829626,11.0569795217767,11.2326363116431
"bulgaria","bgr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6884965047167,36.3069023514292,36.5253484849085,35.8970639320241,34.4603466247963,35.767192912837,36.2038437016827,36.2204874091769,35.7220109247659,36.200500861829,36.1837111639175,32.9159711455942,30.7846488615603,30.1202144033307,32.0845943945149,33.7184354705204,33.4286044217479,34.5549380357294,34.2643604830348,32.8519234635591,34.5720606502689,35.1025419075054,34.7395715464902,35.6500526962465,36.7671741786539,34.4717244821154,33.2767261871368,35.8650897087498,34.5471131812689,33.654523712492,33.499944369652,33.1913310880672,32.72614724863,32.3367537810053
"bahrain, kingdom of","bhr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5745009460657,25.0679633209451,23.9935089403,23.928937396081,20.9591262516135,21.0813863525785,22.9200483607093,24.6015618870591,20.2055636368009,22.2196815129904,29.4807968082783,27.2355170494565,27.3077670991087,26.3872492034629,25.229878888387,26.702165306481,25.3744089681854,23.9208497860243,26.7659266508091,19.2342148076218,21.7875915488067,25.2660949170203,25.3474852786142,23.4060909120217,23.9660049470457,17.3852433155583,16.6979055604742,17.3065305025377,20.7937859030648,22.6653093341066,17.2832309878701,20.0587558804683,22.3826608988755,19.3567217122881,17.8884202983299,16.4269394881875,19.9920671866845,21.1204526754724,21.3591245859604,21.5009035601642,20.9292321278123,20.1745986636184
"bahamas, the","bhs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75245619711151,9.62120786477178,9.56566290943781,10.4602926095334,11.3487913085023,11.7126187201303,11.3564443147492,11.2684567088791,11.6065397221364,11.0733625802482,11.6557621404214,11.6809863080292,9.96381390352549,10.160309410301,10.5377219163062,11.6959260275905,12.8025821747026,12.856193503144,13.5138580818261,12.8386451330997,12.8620947161626,14.2035003691251,13.7186555409826,13.0509500351724,13.605662765486,15.0752304848068,16.7473179856429,17.0127894124058,16.1628634022444,18.5895521409067,17.6516746696859,17.0205306584277,20.0979538335847,19.5656968016657,19.7696779172355,20.9941350522258,21.9881060052602,22.0695912505475,21.9931459116361,21.91905538124,21.8447936811987,21.7709248168035
