"country_name","country_code","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031"
"austria","aut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.37322940296519,-3.04418657645884,-2.58416793184415,-2.96180558475073,-2.14844498168423,-4.56693775487791,-5.0409894980815,-6.17432657709171,-4.3810822735688,-2.38376344068843,-2.68341607152185,-2.62815847142541,-2.07486295165692,-0.712484153723356,-1.42566526232641,-1.83871211207686,-4.94093123978088,-2.58802084365279,-2.60854589265892,-1.56022751996576,-1.57171825434081,-5.38050770223363,-4.46487781354638,-2.48177044207509,-2.17663636243033,-1.99257950937088,-1.92327848551437,-0.476491850673885,-1.45136289498819,-0.775670993525911,0.195180910263228,0.536255631694982,-8.20445211755744,-5.69330541821597,-3.41045996036336,-2.59042092561193,-4.67649960786298,-4.51911417726678,-4.18506692431426,-3.77647661962419,-3.84846713588247,-3.69382497256585,-3.64420248551028,-3.64441657972224
"azerbaijan, republic of","aze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20510801588692,-1.34008810572687,-2.25319934050157,-0.936968330143899,1.63119008970433,-1.03278647703072,0.144727517432865,21.764045620911,19.3930871404411,1.60462625873952,1.7814380870588,2.74081891890589,0.662965132568094,2.33710870966806,17.1938193947256,5.8565688080741,13.831244525331,10.8596409142562,3.70548002752116,1.64347509924392,2.74233937879896,-4.83304259286484,-1.16992206054444,-1.34222568899539,5.42901806821842,8.95485592725413,-6.44035260984746,4.20529278573397,5.96310513327827,7.92111991394885,4.05409766344628,2.55850405690427,1.77702008299249,0.180854653852454,-0.561948317842232,-0.483435452782508,-0.606341162860886,-0.487906156407138
"burundi","bdi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13862794118768,4.14138607527921,-4.16391329826828,-1.21905858830368,-1.76155127021236,-3.71660458177983,-8.61467450491672,-4.48108853145756,-4.43369520652399,-5.32725749983045,-5.66204446270671,-7.77862226361245,-4.89783529291836,-13.7015860638765,-14.8652454246833,-10.5555827658431,-9.92376714049767,-2.51048892292822,-2.70425022286014,-5.14489260186967,-3.63729173451027,-3.49098052060801,-3.79388297020687,-1.89891992999344,-3.92912877637486,-7.55929891507486,-7.11149667937026,-5.00627845731685,-6.65899393220519,-6.40221781999494,-6.57881523369757,-4.5992413256312,-10.7308186293697,-7.69743038214529,-4.82749393784117,-2.98112647659112,-2.5387647626564,-2.94294561654313,-3.46018689959039,-3.23984553373624,-3.90586451912632,-3.15957556778732
"belgium","bel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.73653504480869,-16.0280128432669,-12.7653680248493,-15.0280907118869,-11.2101292288961,-10.3950544382231,-10.2822624828299,-8.13654459781521,-7.50500274493035,-7.81768284032712,-6.99265193236391,-7.67204684113825,-8.41976104101705,-7.70842969948265,-5.28756715316588,-4.50848021283671,-4.0025573060554,-2.15121753138094,-1.02513068299058,-0.648183303894217,-0.0794536150029644,0.232772807233246,-0.0435490658908346,-1.86404031280116,-0.23862947240752,-2.7151275492925,0.239704014442521,0.0665562730815234,-1.09543047054241,-5.44762534688772,-4.13325000963545,-4.44143451961336,-4.34842345129093,-3.1636498174179,-3.17518563607674,-2.47541741068206,-2.43094567376251,-0.76324739292029,-1.04828810947742,-2.04794700550218,-9.03467385444744,-5.40202787488119,-3.60168819669736,-4.0066669322815,-4.36224753011582,-5.25663019304619,-5.12831565287756,-5.19075617826493,-5.31550570891991,-5.409930658787,-5.66162836350488,-5.78006759085372
"benin","ben",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.886265475669751,-3.24363599403915,-3.0775115339095,-2.71139908700853,-0.564952819011113,-2.14055802463694,-2.61460486862004,-0.147959596124622,0.639919082769419,2.50397663222099,1.94414694368199,-3.69219925609933,-3.26942666414605,-3.32989239660603,-1.07204036511676,-0.704772656480089,-1.52328351585068,-0.146542914959948,0.222004232833495,-0.0409046108991521,-2.24100270538144,-0.275538513442692,-0.98130900431251,-0.215565665716629,-1.36503398745095,-1.65054439609427,-5.55283589671421,-4.28863066490322,-4.18099938884582,-2.95816448129192,-0.528388795605967,-4.68177003073388,-2.52949288873598,-5.55466189910269,-4.1294987837007,-3.06404866009268,-2.89999999999998,-2.9,-2.90000000000004,-2.89999999999997,-2.90000000000004,-2.9,-2.89999999999997
"burkina faso","bfa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21397713482945,-5.09952272810656,-5.2702197232181,-4.32286769500059,1.96497356795363,-7.53595750694891,-2.77155645805664,-2.50911928549213,-3.81041198075112,-1.8870766296617,-2.64558812205306,-1.66606979238944,-2.64284888093222,-2.59769374120523,-3.28690420789663,-3.02783026463829,-3.55744358389296,-4.43261763658786,-1.78991282653867,-4.19405441548168,-4.88953282195547,14.3456737912975,-5.01491942725351,-3.62731448045131,-4.16044342802473,-4.05834374079489,-2.0394185087489,-2.76326957024357,-3.54797863557073,-1.73741615598238,-2.08971688772379,-3.0824035480876,-6.91872772182778,-4.43428745504041,-3.38674105034738,-5.15954186472511,-7.44962680880389,-10.8890451560893,-6.91161353199154,-5.83599488023224,-3.54000000000004,-3.49999999999998,-3.04399999999998,-2.99999999999999,-2.99999999999999,-3.00000000000002,-3.00000000000001
"bangladesh","bgd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.93610038916421,-5.18531102487123,-5.64824020432735,-5.76943007239118,-4.62756357917135,-4.23759349883796,-4.63261780449423,-4.39990219807344,-4.13975475915063,-4.31072423731812,-0.153149058040328,0.442274507550387,0.355790684427962,0.426016452268238,0.0320560477363633,-0.3767393308919,-2.01471037731043,-1.9405275943426,-2.19661284811538,-1.34964548719293,-2.49575587152784,-3.43910882600813,-2.3048190788909,-1.95790416179557,-2.20766802390445,-2.39816172792215,-2.1475280733069,-1.86386098048428,-3.3647290616323,-2.67968150707192,-2.23334586234396,-2.96458309490879,-2.55605132708347,-2.8567948773873,-2.61901261811157,-3.28974475927752,-3.16291455834361,-4.16697095115736,-4.06850019421161,-5.4081849180007,-4.84044779722738,-3.55529087533905,-4.5276646640732,-4.38776321151556,-3.69501690672692,-2.93324082485773,-4.30048367570377,-4.70480905265622,-5.48496699872577,-5.60998178742881,-5.7277025966709,-5.65420866313953
"bulgaria","bgr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08364561536108,0.150669256494329,-0.604752710131867,-0.580088492647432,-0.61432032478595,0.00255200145521198,1.59325093926712,2.18714848495796,3.2210864027032,3.08631609101265,2.73150566865858,-0.855506203476438,-3.7693724789261,-1.83379137307184,-0.434166654923647,-1.75155142787008,-3.65185058787472,-2.7745847377631,1.53968539579014,0.823442906009196,0.123390717152312,-0.962889083127544,-2.91919102140044,-2.80241838081433,-0.800269844021347,-3.03957258817589,-3.00792248957408,-3.00922636598983,-3.27278657845305,-3.55209602567174,-3.34268953681412,-3.3718298630695,-3.36286651973726,-3.33503080359299
"bahrain, kingdom of","bhr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.78800798668934,-3.46778390606274,-5.40533720362757,-2.76578457169307,-5.1771071299315,-3.98847199002956,0.242215022108443,-6.38657522702171,-5.49137958421378,-4.84936810488689,7.3272714687242,0.695393229279035,-3.27227837651828,-1.70304296888801,0.236895079666354,2.79556365820264,2.24246500556093,1.52149518962925,4.08310614154141,-5.3585316840015,-9.28584299115492,-4.9012205445802,-5.76564874361699,-8.54516427273449,-3.31862894633587,-17.4616396824865,-16.5791399254669,-13.3769728357996,-11.2756649275822,-8.56652193353625,-17.3046869190609,-10.5701545788204,-6.03483689379,-9.66406859196852,-11.0067580032922,-12.9722999788153,-10.6271687176122,-9.08596334103089,-8.62841129804577,-8.21786776101379,-8.47354091548988,-8.72118192754536
"bahamas, the","bhs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64397113266062,-2.26923325692159,-2.23048016001176,-1.05125178756724,-0.400169585441947,0.180273117896712,-0.154003786943564,-1.60403930946599,-0.427605685985915,1.77832238887942,0.0930307622100645,0.302361176767718,-1.66798104039957,-1.62869650221046,-1.94734018901809,-1.15500719489638,-0.43856436888942,-0.773045077033683,-0.824353023534067,-2.38794126167943,-2.56997245090728,-2.86835226746424,-3.2527815855051,-5.09821710276366,-4.51149966442114,-3.33666578566107,-2.61024787413464,-6.0502519120647,-3.28340718695398,-1.67999457789234,-7.10908004256708,-11.9024656696747,-5.52572852653021,-3.65455272054794,-1.200313962078,-0.487567514545634,-0.313303684254106,-0.337572321082957,-0.273116813714459,0.108443613159889,0.160804433701743,0.249698338761571
