"country_name","country_code","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031"
"bolivia","bol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7883735165649,22.3571558426634,28.697001644017,25.9732168453748,19.4894833219385,19.8910773180275,21.8493242845015,21.4519540966306,21.8400342391619,20.3791715307946,21.6361197748745,22.5956224794237,24.320859189557,23.949727874769,23.0674309239325,23.3063561562352,25.3035316738561,26.8185509619157,26.2740081160607,26.2293201013751,28.6376518473158,29.6323652468792,28.5833529620309,29.0241318607938,29.5487146799705,26.648434693271,28.9428082245664,31.0988327117387,28.8912322898558,27.4582522645145,30.5687458999007,31.268466059403,30.4316523964063,34.8769550846434,36.9610376514842,32.8648760800035,31.5568578418177,31.3851854645265,30.1328155514239,31.9346998474756,29.4319203653307,31.1783584948615,33.4865032273422,33.5236463315939,32.1762692806522,29.0023997755875,NA,NA,NA,NA,NA
"brazil","bra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8022988804568,44.4947770063086,41.2881729472377,39.680679611755,41.8703089711443,42.5627996408255,40.3517543236709,39.9155792800499,40.5365940188312,39.5158766960122,39.3672540652882,39.3095016427147,39.7801456981151,41.4264315609625,46.1908507460088,45.5029241637391,44.2973244249463,44.1806594726545,43.0428763992131,46.1784219903977,40.3709887510294,43.4453308981464,45.3092954709633,45.541544543498,47.4172650482514,47.8765089322157,46.6896726328361,46.2216243984354,46.1064555691788,46.1432505834623,46.1944195464989
"barbados","brb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9012110316257,17.3020528752486,19.0666900507678,19.5854117938742,17.7590534399282,18.4779069552626,19.6937136393424,20.7039001800115,29.1216883347052,27.7010794674513,26.1938759549449,26.3794915545657,24.9740648449292,26.1223629663936,27.0598013507047,27.8218577040273,27.9604959715828,26.4692890177418,28.9128700987411,29.0605459455394,27.354803022006,29.1672183739043,28.6176609289156,27.9765754485928,25.0241184507301,22.2092841951879,30.5741197783179,27.1228358878165,26.9120051406999,26.4528525303392,28.081394747947,26.9726587840004,26.1774158022944,25.9904078927639,26.0221450918723,25.8832356286977,25.773075264953,25.5585561089407
"brunei darussalam","brn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6248707649355,40.0060881775732,30.3222983355095,36.5516204350326,36.2047101799127,31.954627961653,30.6473163644383,34.1132266333554,37.9593450181618,47.0558380824719,43.9683669490536,36.8547246578805,38.9779329691844,45.3832533427007,44.1440072796142,37.4921119070319,35.4754563199431,41.4253752091048,30.8868844336192,33.1538361450047,29.0530234316226,27.9888398900714,29.3264244631482,27.1713251629686,34.834778723263,25.4861707062088,29.9300815497823,31.121616955937,33.4337207967407,34.0043431392013,36.9905636779196,39.8382515364285,36.5571424289385,32.8912709764964,32.1340091288228,32.8266343838529,30.061664981053,26.1213866562797,30.1110698648795,30.3171591953816,29.9258925752816,29.0572443189821,28.6778901263447,28.6135560800227,28.6686984210106,28.8813062396181,29.097834063071
"bhutan","btn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9509154000836,33.9325226327171,42.2134590644742,39.3143109778704,54.1417030684058,48.7209640721665,47.4567493281624,45.3433192031877,46.8089554407845,35.8456816739871,30.8064058934448,34.455556336495,35.2126964805334,37.875431506661,38.6098820921707,37.8850996712808,37.8286913710911,31.1048034565362,40.1719312777171,43.0300325814374,50.3001070274291,39.3050308992132,34.7242685243816,30.9976094198662,36.4313829325062,33.4277578310952,33.1940189750423,36.1006871308747,39.3072778599046,41.547307836528,36.08166175519,35.1193151696048,32.4973668019766,28.8781966129846,27.5432211820728,30.4508177915261,30.5783751648204,31.6922044838921,24.2481540846762,30.9477982683743,36.6293017010644,32.0878698017265,28.8749524018759,28.3344672461287,30.471178475236,34.9856609185626,35.3264163919217,34.4630796287591,31.2987072677127,31.2030853948872,31.2737059982631
"botswana","bwa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3125401341352,37.2509121563799,36.7023741740538,34.4312893034445,34.5601179828002,31.4434846367321,35.4903403971122,35.9423084204468,32.0532282124089,34.0436971689386,38.9207456956349,41.1008964078903,42.31257819812,41.9701872208381,37.6018117543167,36.1211388729532,36.0660952578188,39.0006589394497,41.7715796350884,40.0680513348789,38.8188202886724,42.1190702569794,45.0821226674169,42.7455683629574,39.8471005607895,33.7833880477163,33.121321241991,37.0668744886001,48.1223574212487,52.1231328102473,42.5809289261832,37.1579684883019,37.1469778107181,33.4867663240415,36.5324359200226,37.8133132552841,34.1110719210557,34.6717259189468,35.5908571269998,36.8610087628119,36.5347905086596,31.4063177954226,29.0770601003001,32.3562210934996,33.7177536283068,35.0108703178012,35.6902008333427,34.8083511472124,34.9554145117549,35.2769083141137,35.7017346453247,36.0075670871806
"central african republic","caf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9371634581488,21.4327102979102,19.6137684796474,22.0084090761032,22.6331666958113,23.0916091282904,20.6257385790971,22.352225334677,20.569161218946,11.7118407648406,14.4603331959239,18.0503224482127,18.1956430152066,17.1639078882674,14.1416454286534,16.6625780970582,12.2941185093282,13.0755212642872,16.1794609555623,13.369922889588,12.8719021103559,16.0266794534271,15.9979999282567,17.259074651754,14.157965057924,14.7424974554072,13.3990188052564,16.6518760733172,12.6948546847186,11.0687557896618,13.0584431190971,16.8442482337837,15.7638674062825,23.9660582491356,18.9965654784378,17.1130171733626,17.4616817628209,19.3533174701557,21.0687967896836,19.293906391203,20.0205141108482,20.5485081507945,21.0425666022903,21.5884309857791,22.2043292760115
"canada","can",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4128233767461,40.9463281556028,41.8318592239072,46.399231286436,46.969732932051,46.7589926967484,47.4690366720197,46.8070561874561,45.4275894250056,44.761793859887,45.2534995882837,48.0903693883977,51.437573118373,52.5069734812843,51.477369929468,49.0123388200593,47.7346050664906,45.8635038856337,43.463303510981,43.4060781586905,41.7733625550263,40.5576133900988,41.1021691627138,40.3938530310113,40.2756890432892,39.1346760687593,38.5206001730457,38.6607947058808,38.5190481351824,38.7753833489938,43.4207495032883,43.0639453365089,41.5752428183216,40.9262035211233,39.9607411655794,38.3704831023942,40.0184180289695,40.7532330964412,40.455405647187,40.6623502968902,40.5896446303818,52.3623446145892,45.4706528623111,40.4133988371456,41.8075199623904,44.3422353373002,43.9510215155705,44.5688390366499,44.2054570136951,43.7998642291225,43.5618188359828,43.3505461960083,43.2517824345863
"switzerland","che",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5457878693789,28.1118947992712,27.6528717976495,27.5585325716411,27.380350305372,27.8810324117487,27.3019441171166,27.2228960343789,29.0269105234396,30.8269666013496,31.9497713135678,31.9999632200243,31.9700064067582,32.4615870458948,32.4799618801121,32.2976270935605,32.7860360389444,31.87356649857,31.201798978726,33.5902468294948,32.8272496037008,32.6274423574144,31.9108128630746,30.0680901427105,28.9523603875649,29.5701629227734,31.2166743114871,30.8638808337953,30.9566910185861,31.1203922487429,31.9685364988676,31.5444319332897,31.9233516835098,31.9367914654501,31.9165481632461,31.0830235055562,31.3162231233458,36.2968987863212,33.3838032320469,30.4582411933063,30.940247292955,31.3033112893047,31.2215186361611,31.4548028808019,31.352409676524,31.4105614695186,31.4424693803994,31.494307405206,31.494307405206
"chile","chl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9911183147496,21.2487337771257,20.9325527647809,21.2175702209342,20.6211230987409,19.4510469574933,20.6348767974971,20.5815271967447,21.9053989683219,23.6924314275178,22.8700138315666,23.1812629261116,23.2015505515068,22.2183003909081,20.8158228465693,20.2490870909801,18.7301623810811,19.3066055144241,21.7911097847338,24.9756931261559,23.4664749427329,22.886089418335,23.0894466151026,23.113202216443,23.8526112780591,25.0279488703658,25.3666531469714,25.4926205799445,25.6156624322686,26.497145741445,29.0883390991244,33.615343641192,26.7248911489302,27.3966314226656,26.7274166526227,26.3686036711454,26.0614496601285,26.2783500332033,26.0216204283356,25.9916289759313,25.8354877170401,25.9284153438801
"china, people's republic of","chn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.230664808035,24.6472959386285,23.4070906068546,22.4563718203841,22.303122257588,20.3989936532408,18.1537215982233,18.5624453292959,18.1718528538431,16.5332872095241,14.6492752834254,13.4322673698834,12.3675849908069,11.0763167463121,10.9890117496888,11.5079870532092,12.5955821714478,14.850379084996,16.0708381918859,17.2111469013985,18.2061140666117,17.9678448317995,17.6046938703245,17.9881122737861,18.0560839932764,17.866816059132,22.1571580418802,25.2223503024832,24.6644951587346,26.6472830026159,27.6938308171961,28.1035182511858,28.4117666297059,31.011612756445,31.6920432864559,32.0140268915726,32.6422205971778,33.6093279895064,34.8383080819105,31.9108546583495,32.6414894031349,32.733664086142,32.9380887379957,32.8786278986988,32.8184104916066,33.2198683879455,33.2242770464695,33.1348898495346,33.1641034277395,33.2016243465692
"côte d'ivoire","civ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1721676537719,14.564912981799,13.6679596125452,12.8773648742134,11.4389753317696,13.0978868173549,12.6747302083752,13.5081076386184,13.5965759199582,14.4612965015707,14.8422883800285,14.5894008621173,14.3858272460316,14.4653634294306,13.1969995031773,16.1417704246405,15.8572311271046,15.213547547772,16.5025966020323,17.5808321974314,18.1090888581925,17.5606283064869,17.1979384473074,20.3695142242796,20.4545897937551,21.8502745526848,20.9796835142014,20.3654929205595,20.1854789750939,20.6199760906645,21.0528379416379,21.4867106013281,21.9903147586578,22.3046894287809,22.4843722828672
"cameroon","cmr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4133027063182,14.3848888164156,14.0498999922704,10.6326007564134,10.7136493552272,11.4236996049187,12.014578501271,13.5358558256557,15.9346091334682,14.7141953383697,14.8168225453127,17.1260354830456,16.9645993187489,19.19222479161,19.5248745001471,17.9326527571171,20.0890672516187,18.1848983808636,17.8369085867898,19.0670504406701,16.8275403093652,17.0468601146591,17.0806542313074,17.2652453425113,17.0616658944208,16.2587026680066,16.6573151831744,16.5573973244818,16.629483988782,16.8645370397003,17.1448750665273,17.4455888593758
"congo, democratic republic of the","cod",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17325729322806,2.51207383659209,2.78476403941075,2.14737849765416,2.48942208637347,4.15643221434906,4.16848870004381,8.86689783860885,7.18436413075306,7.50402807147238,7.34703833597346,7.98343836201449,9.93619994837236,12.2642831041162,15.2056800491669,13.4544983066115,13.1925069945133,11.7244972428883,13.5439815056334,15.8907462487545,14.3074683380474,11.1673212971027,12.2212776466827,15.1542779594044,13.4478496460228,13.4574807335638,17.0982715521972,15.8985755295277,16.4648131261916,17.1862972264184,18.0456835044575,17.3875729728855,16.6974754700838,16.5213933858977,16.2386898663054,16.024010365328
"congo, republic of","cog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2894452410846,30.4370863113319,34.0803620777446,32.7664695336809,32.843843278617,30.707920829643,27.5805113801225,15.7190296384937,22.1970399561544,25.0675574012807,28.7523909331407,22.6448223723848,29.0783986234283,32.135115355037,27.0129470394552,24.3891642730149,22.1249995365444,26.6304323340318,28.5816678553026,24.1658735637781,24.4331291376508,22.9973461253116,27.8727687791395,30.6567421386502,42.3916318067234,48.5623329919328,41.2881824472978,38.806617789911,26.5996893622476,17.7865900176583,20.1527629445006,21.1084714962467,20.9351169448824,22.836446894621,20.6749841965569,21.6513240937157,23.9242738369493,24.749988779264,22.1687667408564,20.9405980411391,20.0696503907648,19.595986144387,19.3925455677502
"colombia","col",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0545073582222,15.0671807289369,15.312020699279,14.6958723480202,14.171421036044,14.7204618086534,14.5513172731056,17.7111581418731,17.4479914890677,17.6912822835057,18.4081489623414,20.0027826585604,20.5721723502565,22.1960527905794,25.0687287846991,26.1762842655165,26.3408718223377,28.2591334619491,26.5790076568009,27.5066746479629,28.0739434428544,28.0142118817793,26.6314370723361,25.8893311532684,28.4411636517505,28.1622332385365,28.4288524673514,30.9142170198304,30.35016994255,30.2333174917224,29.092553692263,29.9983618714499,31.2612038833854,31.2773505503654,29.9936228500302,29.32049070962,34.6578943359318,32.8788305651772,33.7130553459025,34.4744100041519,34.0852841458714,35.091225521078,34.3643696254634,33.1742444863538,33.0012957569343,32.5942239014946,31.9057130469921,31.7934909940461,31.8623866976365,31.9301472391331
"comoros, union of the","com",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3016932892233,24.7654712414831,25.5718040225152,22.4209708050713,20.1988827117182,19.6662646891632,20.2543984261307,19.9336857814545,20.3532377281782,16.2720998759393,21.7801396436602,18.3774987938123,15.5087906873959,14.5292345758075,13.0650835453832,11.4521994609377,9.74039573179924,12.9878450201642,14.2566231393582,12.7598858940003,11.7134944586781,12.8095661667725,12.4546574484619,13.0637753876444,15.1289486130835,13.6619991481941,13.2671621079631,13.2171609674839,14.8599319387178,14.8266400413847,14.5278119659965,19.058948118574,18.9059305650928,18.8494827192819,19.1675400335558,20.1393261251253,18.7670635641372,19.9543760562755,18.4340577080661,17.8517635568651,19.1375304955374,19.5434154562345,18.7538283868802,18.6429160044151,18.7444833158163,18.979415114396,19.1186160609635,19.1984501670998
"cabo verde","cpv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0555420366037,44.5087874824448,38.923660969424,34.7929812022137,29.8463106795717,34.9585768381753,36.6892687037786,24.1557036234769,28.5305383120142,23.4081033441403,26.2731518253221,26.2252354099346,28.4004336474747,27.060416491515,27.6006099555687,30.62889033039,35.7078446789595,30.3421260750119,31.580967443697,30.8668427750369,27.7689340933998,28.6969393775996,26.6476124227995,27.9831843946673,27.5389345695399,27.5066090383237,34.5410936170058,30.7933007759894,26.5995257093331,25.7014512580509,26.0949597625823,27.0456879501886,27.4588244387612,26.8294377231882,26.8335032182104,26.9477438160768,27.0869110515814,26.9879945969681
"costa rica","cri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8731764681274,14.0047541536418,13.7454240445434,13.8169103569521,17.4218438228655,16.4022966143835,17.2872365704152,16.2558678189595,16.0266194440846,16.7120852330335,16.8700698177443,17.2800350625034,18.55066462421,17.5671656627339,17.0062261955354,15.8886176298918,15.1503217373368,14.5954317401331,15.1799056396723,16.6589961236673,18.042294784105,17.1798401391343,17.3431789121537,18.5194421502666,18.4000823677092,18.7590658704574,18.7558412408306,19.1567538255614,18.8506057999364,21.5739690488781,22.146140595302,20.5741043022102,18.7131228160938,18.2989539000866,18.6033387414925,17.7687931301252,17.8682871856256,17.6165213029552,17.1216698279469,16.6276379515444,16.1268196347306,15.6426526535362
"cyprus","cyp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4155867835328,32.444388746162,34.2154919148733,34.3811741851455,34.3205055746802,34.9702689948089,35.7154744282599,37.4219078891976,40.385977750617,38.6377414046939,39.6888472099472,39.126875,37.5638865888131,38.2182592914069,41.8887948852501,41.6959986845553,42.0750222830986,41.8934723062876,42.0977361921022,52.0591667238657,43.0123886111715,39.6308977211169,38.4351430653197,44.2534322581828,40.2538353061835,45.9376955394655,42.7210704216577,37.7489408208975,40.641694744922,38.28289248521,40.405544925182,40.1227445684071,39.2088549909902,39.1903575881364,39.1540766315038,39.3625186452662,39.3780888485873
"czech republic","cze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8262474721493,41.4266667246202,41.3348210750178,41.6309493730416,40.884850756966,40.5931574780181,43.1018369531412,44.4355373667112,48.9503553759234,42.2065777418512,42.3325213099131,41.4678895444291,40.469306225722,40.9221996233372,44.4563623667946,43.1963732769445,42.8393142963186,44.3681092544507,42.3821381138116,42.3083327489709,41.6970114662821,39.3744412072607,38.4673811973099,40.1153773175038,40.3724891825578,46.2526753001466,45.0244659153693,42.9889507213748,43.6892392673038,42.8581569137761,43.4746188681387,43.3368316720418,43.0616842492438,43.5933345990062,43.8417328979253,43.9995733957581,44.0346863725787
"germany","deu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5379081558925,47.3526367193211,48.321440358724,48.3137289039292,55.2403509602985,49.5567677438088,48.7530373427953,48.2909148449051,48.4867901638713,48.0567320605167,47.6526852286236,48.2440090673575,48.5137517237071,46.9717056832851,46.8671072489691,45.3088394101015,43.539858863513,44.4247049372799,48.3092819881554,48.1293255737479,45.28954352345,45.1011331485239,45.1634059892272,44.5081371231743,44.4858974483565,44.7312070255163,44.539544149458,44.6509785878399,45.5325843586032,51.1135067464181,50.6693841416056,48.6091357325305,48.1460949776148,49.4278546628875,50.5455590828451,51.668369376945,52.0731153043492,51.8531971528574,51.9216878580703,51.8131796903758,51.6424387138183
"djibouti","dji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1880655285305,27.6822951646183,34.8651411127104,35.3089253379208,30.9193248218668,26.9968955703279,23.6640111044396,24.9930727714818,24.0078970205224,23.5221791097043,23.2055441759825,20.9577995164304,23.393355927785,25.8451950860524,26.6956219031257,26.2120491786913,23.8498660752535,26.5708397641913,28.8262597285859,31.0040660402799,26.6296046549239,25.27800455455,26.4766669162684,26.8136468119851,28.9854536923482,41.9631584542551,25.8731271460499,23.8654716413989,25.9181508551228,24.9112052441118,25.7953488781272,23.124816646954,20.9631584410507,21.6150750648308,21.3132063291498,19.5433483626942,19.5356052384243,19.1023539813491,18.6440620831658,18.3371052122201,18.1506431794728,17.9808194656992
"dominica","dma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.480320754571,28.9557486301515,27.3692934752809,25.1754363282273,27.1885512282201,28.7532633296785,28.4575429819884,28.1501614209808,33.0416428875542,35.2013370555144,38.5179444162409,29.6201016476024,28.6113946935829,30.1065680760043,30.2491870633822,30.9572902232369,29.6911750449555,34.063966962834,34.7405678424838,35.9087096532303,39.4272554298053,35.2169580736672,36.1720491294745,33.4420445087546,32.7073434081985,32.3931033307801,48.0348663847513,53.9797971267129,63.4315496529183,48.280940716275,66.7598170181081,66.9940820198499,69.6934733774848,64.8307967824077,67.4015201386983,55.4105744367632,47.5848937384999,42.5400327867462,42.2192534729057,41.712343765824,41.1432427367321,41.2534697436946
"denmark","dnk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.825970259681,52.7180926369069,56.0268978812437,57.1167194319328,57.2487579953202,55.6686201472573,54.7339710171208,51.777107330691,53.2679384130886,55.2378050270071,55.3377245975757,55.0577232208096,55.4870494198944,56.4272269045902,59.4675828385883,59.4898263547394,58.7452056593498,58.2039043478021,56.177518609511,55.6015011584367,54.6665538526004,52.8692298468382,52.9970989822026,53.0978122254655,53.5013374865261,52.78974136138,51.0550104743223,49.7108427157643,49.4550651007605,50.2828336522591,56.3288870386752,56.5152110214816,56.2901264354634,57.9056472002781,55.5801537129383,55.1016986641162,54.4181230870168,52.3516538735516,50.601368567343,50.75434290956,49.8073698243256,53.3396086117451,49.7056312322286,45.0890271227914,47.3981601409791,47.3294411314718,47.648374946008,48.890221173824,49.9546988394574,50.1586062163322,50.389421132794,50.6174501969118,50.6885863256265
"dominican republic","dom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1723038867419,12.596423412085,13.4015951255213,14.0926767952022,14.8915586930383,16.4750564132222,17.2239861632422,17.3326473930266,15.500649892772,16.9500633254034,16.3207323634556,18.4917417336281,16.1564621070512,16.0671266735908,15.9876741755168,19.8241125007051,18.5146846513631,17.0418578674102,16.7277066126416,17.0085307252344,17.2643405269328,16.4595050519605,17.8202904145729,22.1766300500603,18.4191608659917,18.5223569861809,19.1259833117777,19.4654161500334,19.3161422887745,19.4193964314409,19.0402281849198,18.7196522096915,18.4473063886257,18.084980377386,17.8255163548463
"algeria","dza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2747591613554,27.5880517165624,28.2097128072384,32.5811258470769,30.9463982034041,28.9105854297874,26.8860217443256,28.5201856252282,28.7329785305558,29.4256888832545,26.3521744127472,29.0894359521206,32.4936756893499,27.0255547674251,27.0815772369139,27.8433106862446,27.8384035170223,33.108108997788,37.3061386848444,40.1139525115147,35.0895399190425,37.720524192966,40.0312460786256,33.4663391299507,36.9472775844101,40.9178016343535,37.1793269178035,36.248541642859,36.2497848138179,37.0990527151919,37.5055999093681,32.5460619214902,32.6879669821536,37.3918589751127,36.7861005261952,36.1606050508317,33.8051567942153,32.6077844368354,31.7805842835951,31.4293284146681,31.4076739980799,31.506331981327
"ecuador","ecu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9521586396263,22.7353875631607,21.9631803847959,21.5315542746908,24.1285545688978,24.2594634578155,21.3907023720858,22.7735042910946,21.2708413046996,21.2903851838306,22.0451828271684,21.7286106160242,24.6855887471497,35.5925189771565,34.2963143616037,35.3955707813095,39.6145928741268,43.1686909446373,46.730264839858,45.9335347909742,44.0880565536728,44.1281347329685,40.4859493001398,40.9246753268799,39.7531527203892,40.2004155645778,37.4570237400642,38.8527243150221,39.5693654487126,38.3406598892432,38.3864618411189,NA,NA,NA,NA,NA,NA
"egypt, arab republic of","egy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.251374261397,25.9924266281702,27.8620374312029,30.923636129602,30.638057521321,30.1182817773856,30.3099348073413,34.5404402950762,31.2608637544975,32.6885568333572,32.5261374072681,31.3577097936578,30.548504956356,29.1909518964445,32.8863569057953,33.8915761293247,31.2654248721392,30.9681902301058,30.5529336141579,28.6308302258797,26.8975518227305,25.6953905665897,25.5431976107217,24.9424022951865,22.7413864408449,22.9340669387027,22.6698830522212,28.7639814561197,26.7011716267494,24.7527263172239,21.8669429978322,20.933395151453,20.2737587823862
"eritrea, the state of","eri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6571785343943,67.2211398488491,50.3543542780299,81.1958002681223,68.645305626855,60.1479908292484,87.9921778165182,106.061886070898,84.7491929058644,59.531693199875,60.0696316447775,58.1446960878947,57.0529873753022,76.5701661725946,50.4726184541975,51.198358648659,69.3923969435516,44.9357194290422,42.4442448787174,32.2505601738301,33.3220845400291,32.7287169007258,21.598362578515,31.081125602803,30.9355437736268,42.4914965249126,26.3573079610588,31.2560870848342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spain","esp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.195739113131,31.3317075262837,34.8587972681229,35.9076004554792,36.7011272349721,39.7917679293096,39.5743380541409,38.5301241164639,38.7086964569208,40.1075697534697,41.0781808639509,42.6089965245491,43.8620837901718,46.2729076449331,44.8296223051002,44.1314564191032,42.871605453363,41.4946114522777,40.9783659341312,39.9587058708895,39.1237072806141,38.415140422108,38.6274515034465,38.3552411101269,38.7895481589054,38.4493633380094,38.3916630844916,39.1821749706044,41.3349310339868,46.0726567815171,45.8448026960159,45.9418540456072,49.2383905232228,46.1623435629239,45.0563983410158,43.6828036117714,42.1390833390474,41.047448599345,41.522227611534,42.0074817940353,51.4314381507845,49.4927452945185,46.3067180380605,45.4161244684566,45.4737099596696,44.6972887900915,45.294936735561,45.4144261276612,44.9925477107082,45.2668789232848,45.4220705983134,45.5188586362448
