"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","SECTOR","FREQUENCY","SCALE","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"IMF.STA:FD(6.0.0)","MNG.VFI_PT.S1311MIXED.A","OBS_VALUE","Mongolia","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","-0.39684921503067","-0.892809748649597","-0.513195812702179","-0.738109767436981","-0.502938210964203","-0.32703697681427","-0.227834224700928","-0.107628300786018","-0.448862820863724","-0.378716886043549","-0.132190078496933","0.0260426718741655","","","-0.229578271508217","-0.20672906935215","0.0768749117851257","0.18144603073597","-0.0914853662252426","0.1324582695961","0.255965262651443","-0.249305456876755","-0.089099794626236","-0.0195997171103954","0.293264627456665","-0.0791125595569611","-0.481823593378067","-0.226075649261475","0.103664353489876"
"IMF.STA:FD(6.0.0)","BEL.VFI_PT.S1311MIXED.A","OBS_VALUE","Belgium","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","-0.727640211582184","-0.786434710025787","-0.886915981769562","-0.973606705665588","-1.0294783115387","-1.13384282588959","-1.17189753055573","-1.19628298282623","-1.13140630722046","-1.52770709991455","-1.05873775482178","-1.60662412643433","-1.47736966609955","-1.45676243305206","-1.22942304611206","-1.36063730716705","-1.29360485076904","-1.28055453300476","-1.5193784236908","-1.53265202045441","-1.58281266689301","-1.73004400730133","-1.96538507938385","-2.1072518825531","-1.96982371807098","-1.58712959289551"
"IMF.STA:FD(6.0.0)","IRL.VFI_PT.S1311MIXED.A","OBS_VALUE","Ireland","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","-0.1837447732687","-0.199949190020561","-0.212100103497505","-0.27025893330574","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:FD(6.0.0)","NZL.VFI_PT.SNG.A","OBS_VALUE","New Zealand","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","0.301723152399063","0.117723122239113","0.144480898976326","0.122433610260487","0.216070979833603","0.11747333407402","","0.284178167581558","0.263227194547653","0.269151598215103","0.254156410694122","0.302971810102463","0.216820269823074","0.212000757455826","0.182474762201309","0.179063901305199","0.163099437952042","0.150507807731628","0.185104936361313"
"IMF.STA:FD(6.0.0)","JPN.VFI_PT.SNG.A","OBS_VALUE","Japan","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","0.494612574577332","0.506000816822052","0.490181058645248","0.470516592264175","0.48959293961525","0.488958895206451","0.451123714447021","0.44120267033577","0.455118060112","0.443186074495316","0.409821391105652","0.380021989345551","0.339770644903183","0.274026185274124","0.277325123548508","0.381697297096252","0.373508036136627","0.38157257437706","0.376599699258804","0.377235978841782","0.373817771673203","0.34234157204628","0.343515068292618","0.336822211742401","0.323717504739761","0.334753572940826","0.467970043420792"
"IMF.STA:FD(6.0.0)","ISR.VFI_PT.SNG.A","OBS_VALUE","Israel","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","0.367423802614212","0.38590133190155","0.399711579084396","0.408278942108154","0.319026678800583","0.294528305530548","0.281248241662979","0.280562102794647","0.289186120033264","0.271885097026825","0.250986933708191","0.264706492424011","0.306304693222046","0.336133033037186","0.31372806429863","0.306924879550934","0.330934554338455","0.363102912902832","0.396429091691971","0.386292070150375","0.445628792047501"
"IMF.STA:FD(6.0.0)","CAN.VFI_PT.S1311MIXED.A","OBS_VALUE","Canada","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","-0.00158595107495785","0.0152370156720281","-0.00786268804222345","0.0168826244771481","-0.0130479214712977","-0.0545131862163544","-0.129253849387169","-0.295872002840042","-0.307509869337082","-0.35555174946785","-0.416380792856216","-0.382093518972397","-0.344008713960648","-0.354283303022385","-0.385769695043564","-0.433788418769836","-0.460109084844589","-0.491490870714188","-0.444996982812881","-0.263189762830734","-0.241953328251839","-0.301054179668427","-0.334030985832214","-0.389828711748123","-0.521171808242798","-0.509219884872437","-0.450216114521027","-0.449361473321915","-0.487609922885895","-0.498871594667435","0.215312272310257"
"IMF.STA:FD(6.0.0)","DEU.VFI_PT.S1311MIXED.A","OBS_VALUE","Germany","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","-0.424809247255325","-0.518838882446289","-0.488182306289673","-0.508196711540222","0.157596677541733","-0.425298303365707","-0.459439843893051","-0.451972544193268","-0.535152733325958","-0.596419274806976","-0.611634254455566","-0.587604463100433","-0.640825212001801","-0.595277845859528","-0.524786591529846","-0.598312497138977","-0.766460716724396","-0.717062413692474","-0.599576056003571","-0.426830291748047","-0.802288293838501","-0.871971249580383","-0.981643199920654","-1.08472514152527","-1.11627876758575","-1.09707725048065","-1.0063089132309","-1.13452768325806","-1.13063788414001","-0.814666867256165"
"IMF.STA:FD(6.0.0)","BIH.VFI_PT.S1311MIXED.A","OBS_VALUE","Bosnia and Herzegovina","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","-0.164253398776054","-0.199794992804527","-0.13924640417099","-0.0287315752357244","-0.0363873168826103","-0.0149928396567702","-0.0370218306779861","-0.0308044049888849","0.000390669156331569","-0.012969764880836","-0.125756680965424","-0.100758105516434","-0.166147246956825","-0.150813117623329","-0.131964266300201","0.102741025388241"
"IMF.STA:FD(6.0.0)","EST.VFI_PT.SNG.A","OBS_VALUE","Estonia, Republic of","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","0.881682097911835","0.862804055213928","0.839752435684204","0.864887773990631","0.865983545780182","0.854566812515259","0.86251312494278","0.836983263492584","0.855193853378296","0.856370329856873","0.852971851825714","0.859057128429413","0.868971407413483","0.865831553936005","0.856374561786652","0.83436781167984","0.83512544631958","0.847393333911896","0.852583408355713","0.842264711856842","0.839737117290497","0.839792728424072","0.853109121322632","0.860893368721008","0.867841899394989","0.884714066982269"
"IMF.STA:FD(6.0.0)","CHL.VFI_PT.SNG.A","OBS_VALUE","Chile","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","0.36407482624054","0.341449797153473","0.336561799049377","0.33262225985527","0.346809476613998","0.25399449467659","0.240165635943413","0.23410102725029","0.263260006904602","0.302292853593826","0.417207986116409","0.386767357587814","0.438746958971024","0.456842601299286","0.485184580087662","0.485328525304794","0.493636280298233","0.492369174957275","0.487766683101654","0.493563622236252","0.477104038000107"
"IMF.STA:FD(6.0.0)","AUS.VFI_PT.SNG.A","OBS_VALUE","Australia","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","0.314133793115616","0.309872180223465","0.417205154895782","0.43839567899704","0.411244928836823","0.386468708515167","0.394715160131454","0.390685141086578","0.398850291967392","0.41650977730751","0.457200914621353","0.488627344369888","0.461066514253616","0.452462613582611","0.429171472787857","0.412812292575836","0.396868526935577","0.392110854387283","0.402937740087509","0.411266833543777","0.420943856239319","0.468938648700714"
"IMF.STA:FD(6.0.0)","IDN.VFI_PT.SNG.A","OBS_VALUE","Indonesia","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.69924008846283","0.672974228858948","0.696505188941956","0.683259606361389","0.736350238323212"
"IMF.STA:FD(6.0.0)","PRY.VFI_PT.SNG.A","OBS_VALUE","Paraguay","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","0.4929059445858","0.458543092012405","0.389492601156235","0.425418853759766","0.502540230751038","0.476456493139267","0.480205446481705","0.628307640552521","0.540267050266266","0.532957792282104","0.527667820453644","0.460107237100601","0.561087489128113","0.539908885955811","0.62571257352829","0.641174614429474"
"IMF.STA:FD(6.0.0)","KGZ.VFI_PT.SNG.A","OBS_VALUE","Kyrgyz Republic","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","0.444234043359756","0.496771812438965","0.474388211965561","0.476235181093216","0.502733290195465","0.603274464607239","0.606426298618317","0.391788363456726","0.0328101478517056","0.0602433830499649","0.155202224850655","0.23525033891201","0.193303182721138","0.119220800697804",""
"IMF.STA:FD(6.0.0)","NLD.VFI_PT.SNG.A","OBS_VALUE","Netherlands, The","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","0.743699431419373","0.667606830596924","0.656621932983398","0.666082322597504","0.664204061031342","0.669971406459808","0.680523335933685","0.698783338069916","0.706442177295685","0.686631798744202","0.686915397644043","0.697794556617737","0.704658925533295","0.71728527545929","0.735844969749451","0.73726749420166","0.728931486606598","0.72245591878891","0.710740208625793","0.704647362232208","0.718087017536163","0.71540892124176","0.715767502784729","0.723010659217834","0.726880013942719","0.748358905315399"
"IMF.STA:FD(6.0.0)","SRB.VFI_PT.SNG.A","OBS_VALUE","Serbia, Republic of","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","0.339701294898987","0.354842960834503","0.383288949728012","0.355065375566483","0.333697319030762","0.259885370731354","0.3558649122715","0.340461313724518","0.352255612611771","0.355678915977478","0.394984275102615","0.410133123397827","0.420643240213394","0.444325685501099"
"IMF.STA:FD(6.0.0)","TUR.VFI_PT.SNG.A","OBS_VALUE","Türkiye, Republic of","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","0.689396739006042","0.72448194026947","0.551923513412476","0.562224268913269","0.564244091510773","0.602935433387756","0.591758549213409","0.595496118068695","0.649493157863617","0.689399182796478","0.695029735565186","0.659985780715942","0.629572689533234"
"IMF.STA:FD(6.0.0)","LVA.VFI_PT.SNG.A","OBS_VALUE","Latvia, Republic of","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","0.0183869618922472","-0.0211020316928625","0.327240854501724","0.255498379468918","0.31910052895546","0.301784306764603","0.345086842775345","0.365460008382797","0.319013297557831","0.32142835855484","0.284379363059998","0.303404003381729","0.391467124223709","0.417180895805359","0.471540093421936","0.406653344631195","0.377577364444733","0.346435010433197","0.343022435903549","0.332735985517502","0.281306326389313","0.267105787992477","0.306094825267792","0.360536754131317","0.333300411701202","0.419982254505157"
"IMF.STA:FD(6.0.0)","MKD.VFI_PT.SNG.A","OBS_VALUE","North Macedonia, Republic of","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","0.395574569702148","0.425123512744904","","","","","","0.6309614777565","0.630258798599243","0.605317056179047","0.611589372158051","0.639251589775085","0.598866105079651","0.647667407989502","0.706287324428558"
"IMF.STA:FD(6.0.0)","UGA.VFI_PT.SNG.A","OBS_VALUE","Uganda","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","0.875915467739105","0.894217967987061","0.893997430801392","0.899046182632446","0.911428868770599","0.904536902904511","0.932866632938385","0.916682422161102","0.945939064025879","0.934683740139008","0.954432904720306","0.957131266593933","0.955130100250244","0.954769670963287","0.954354524612427","0.955155909061432","0.95278263092041","0.9586141705513","0.969699859619141","0.958121478557587"
"IMF.STA:FD(6.0.0)","LTU.VFI_PT.S1311MIXED.A","OBS_VALUE","Lithuania, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","-0.0412873066961765","0.129842400550842","-0.184610530734062","-0.1468555778265","-0.27807942032814","-0.213637337088585","-0.278518557548523","-0.281188547611237","-0.283477544784546","-0.484190315008163","-0.106218352913857"
"IMF.STA:FD(6.0.0)","ESP.VFI_PT.S1311MIXED.A","OBS_VALUE","Spain","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","-0.302089601755142","-0.440717667341232","-0.535123288631439","-0.616878867149353","-0.803553402423859","-0.947037160396576","-1.06289172172546","-0.984224379062653","-1.008216381073","-0.926112413406372","-1.24901950359344","-1.37341439723969","-1.4062557220459","-0.878347396850586","-0.481878966093063","-0.732072353363037","-0.547256886959076","-0.146317735314369","-0.674023449420929","-0.769658207893372","-0.808390498161316","-0.846128344535828","-0.934598863124847","-0.966799318790436","-0.986303687095642","-0.575776696205139"
"IMF.STA:FD(6.0.0)","ARM.VFI_PT.S1311MIXED.A","OBS_VALUE","Armenia, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","0.0140913538634777","-0.00404364475980401","-0.00830901507288218","0.00374119798652828","","","","","","-0.0102071603760123","-0.00358425406739116","0.150178611278534","0.134711906313896","0.124281190335751","0.0309095773845911","0.0298121869564056","0.192485928535461"
"IMF.STA:FD(6.0.0)","HND.VFI_PT.S1311MIXED.A","OBS_VALUE","Honduras","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","0.113851599395275","0.00430842256173491","-0.0132463444024324","-0.0342779643833637","0.0443780794739723","0.0146345365792513","0.213847145438194","0.156248986721039","0.109457910060883","0.141516476869583","0.202684864401817","0.108947902917862","0.0556934662163258","","","","",""
"IMF.STA:FD(6.0.0)","MMR.VFI_PT.S1311MIXED.A","OBS_VALUE","Myanmar","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","-0.155965119600296","0.0306230895221233","-0.0573438368737698","0.102910697460175","0.0600253790616989","0.174592107534409","-0.00699487468227744","0.127074420452118",""
"IMF.STA:FD(6.0.0)","RUS.VFI_PT.S1311MIXED.A","OBS_VALUE","Russian Federation","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","-0.756843566894531","-0.496026247739792","-0.854216933250427","-1.28676307201386","-1.13097274303436","-0.681264102458954","-0.632953822612762","-0.299236506223679","-0.508710503578186","-0.690016150474548","-0.65405136346817","-0.559792339801788","-0.440475583076477","-0.325296640396118","-0.268355399370193","-0.384524494409561","-0.714751124382019","-0.605071067810059","-0.443858951330185"
"IMF.STA:FD(6.0.0)","SWE.VFI_PT.S1311MIXED.A","OBS_VALUE","Sweden","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","-0.147102236747742","-0.070108950138092","0.201632350683212","0.162946075201035","0.0503215976059437","-0.0497215613722801","-0.125705927610397","-0.224776461720467","-0.284326463937759","-0.367422789335251","-0.370629370212555","-0.290785551071167","-0.289427667856216","-0.341020852327347","-0.441977828741074","-0.501312136650085","-0.638889968395233","-0.623137414455414","-0.542757511138916","-0.616310775279999","-0.614793062210083","-0.579465270042419","-0.595892310142517","-0.627207100391388","-0.729261040687561","-0.814766883850098","-0.878540337085724","-0.866478741168976","-0.872210383415222","-0.622277677059174"
"IMF.STA:FD(6.0.0)","USA.VFI_PT.SNG.A","OBS_VALUE","United States","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","0.0592080466449261","0.271137088537216","0.306797236204147","0.308952569961548","0.287806183099747","0.257987648248672","0.240930274128914","0.255438208580017","0.284325331449509","0.345033496618271","0.338494062423706","0.309667319059372","0.29229199886322","0.278057873249054","0.274756073951721","0.272753983736038","0.283006072044373","0.273615956306458","0.260992437601089","0.24898536503315","0.259944409132004"
"IMF.STA:FD(6.0.0)","BEL.VFI_PT.SNG.A","OBS_VALUE","Belgium","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","0.63645476102829","0.620096564292908","0.618710339069366","0.611812949180603","0.607432961463928","0.625140011310577","0.611709177494049","0.562119841575623","0.559064507484436","0.560518383979797","0.556050896644592","0.548469305038452","0.53581303358078","0.558125436306","0.569720149040222","0.561706483364105","0.557586669921875","0.56050580739975","0.549840331077576","0.555878818035126","0.567437052726746","0.504964411258698","0.497470915317535","0.517691254615784","0.51616758108139","0.543844521045685"
"IMF.STA:FD(6.0.0)","ISL.VFI_PT.SNG.A","OBS_VALUE","Iceland","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","0.146901905536652","0.130308017134666","0.114304803311825","0.138233304023743","0.176166519522667","0.148290246725082","0.142743960022926","0.0888253003358841","0.076366551220417","0.061541061848402","0.158922001719475","0.167857840657234","0.169573485851288","0.126849114894867","0.134750247001648","0.134873539209366","0.162967637181282","0.144734174013138","0.106048189103603","0.1695297062397","0.124272830784321","0.120950073003769","0.151340529322624"
"IMF.STA:FD(6.0.0)","DEU.VFI_PT.SNG.A","OBS_VALUE","Germany","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","0.207612365484238","0.197279945015907","0.187237575650215","0.177544310688972","0.169762253761292","0.167483136057854","0.167551472783089","0.138526529073715","0.11840395629406","0.113798700273037","0.171659767627716","0.188045516610146","0.19035305082798","0.167272627353668","0.154469043016434","0.117690913379192","0.0659474208950996","0.0706681907176971","0.147300988435745","0.166967302560806","0.127240613102913","0.109471365809441","0.106958217918873","0.102057255804539","0.0819324776530266","0.0681855827569962","0.0503427684307098","0.0458719506859779","0.0564099363982677","0.175844132900238"
"IMF.STA:FD(6.0.0)","HND.VFI_PT.SNG.A","OBS_VALUE","Honduras","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","0.650937914848328","0.63053560256958","0.69612067937851","0.667998611927032","0.859029591083527","0.683328568935394","0.606473565101624","0.539812445640564","0.615499138832092","0.596051573753357","0.655414879322052","0.551779627799988","0.507469236850739","","","","",""
"IMF.STA:FD(6.0.0)","COL.VFI_PT.SNG.A","OBS_VALUE","Colombia","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","0.373626857995987","0.47327071428299","0.379301816225052","","","0.49640554189682","0.252927333116531","0.295700341463089","0.351265460252762","0.50894570350647","0.399182826280594","0.469770461320877","0.471555948257446","0.489778250455856","0.404032945632935","0.536245942115784","0.371743083000183","0.400157034397125","0.364249438047409","0.446592152118683","0.458255350589752","0.498497575521469","0.518636643886566"
"IMF.STA:FD(6.0.0)","KEN.VFI_PT.SNG.A","OBS_VALUE","Kenya","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","0.628940582275391","0.374204009771347","0.411225855350494","0.405775755643845","0.316419094800949","0.381879478693008","0.603639125823975","0.548705637454987","","0.82359367609024","0.868883371353149","0.884631276130676","0.901856303215027","0.900307893753052","0.897489309310913","0.89993417263031"
"IMF.STA:FD(6.0.0)","AUT.VFI_PT.SNG.A","OBS_VALUE","Austria","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","0.625694334506989","0.609461426734924","0.668684661388397","0.676963865756989","0.695676743984222","0.707438468933105","0.691452980041504","0.696673512458801","0.683623135089874","0.685672402381897","0.683019161224365","0.692510426044464","0.691056132316589","0.706622838973999","0.712191820144653","0.71020370721817","0.702409446239471","0.697320342063904","0.698079347610474","0.690730452537537","0.692411720752716","0.692746758460999","0.689917743206024","0.672656834125519","0.68039745092392","0.688892126083374"
"IMF.STA:FD(6.0.0)","BRA.VFI_PT.SNG.A","OBS_VALUE","Brazil","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","0.378083258867264","0.346231371164322","0.364413231611252","0.351054340600967","0.36591362953186","0.363676190376282","0.369194149971008","0.332861006259918","0.340566784143448","0.314055800437927","0.356811881065369"
"IMF.STA:FD(6.0.0)","MMR.VFI_PT.SNG.A","OBS_VALUE","Myanmar","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.498339056968689","0.545047700405121","0.62319153547287","0.799547791481018","0.816324830055237","0.842195332050323","0.776616752147675","0.791454911231995",""
"IMF.STA:FD(6.0.0)","TUN.VFI_PT.SNG.A","OBS_VALUE","Tunisia","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","-0.19826965034008","0.634494602680206","0.631422162055969","0.750714719295502","0.683639526367188","","","","","","","",""
"IMF.STA:FD(6.0.0)","ISR.VFI_PT.S1311MIXED.A","OBS_VALUE","Israel","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","0.00129374593961984","0.0764415115118027","0.19684149324894","0.109300695359707","0.0932256877422333","0.0819797217845917","0.0361963249742985","0.0138538246974349","0.118458911776543","0.193432509899139","0.116885021328926","0.10414756834507","0.119261227548122","0.105280764400959","0.0441335886716843","0.00796778779476881","0.0291893910616636","-0.020390547811985","0.062264084815979","0.065134659409523","0.171629354357719"
"IMF.STA:FD(6.0.0)","KAZ.VFI_PT.SNG.A","OBS_VALUE","Kazakhstan, Republic of","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","-0.0929132997989655","-0.151224657893181","0.102377466857433","0.14555312693119","0.292424589395523","0.325336694717407","0.325420707464218","0.387563616037369","0.528505921363831","0.573466181755066","0.566948056221008","0.58020281791687","0.58641916513443","0.567031800746918","0.564398050308228","0.517853081226349","0.547541737556458","0.512388646602631","0.472595423460007","0.548848509788513","0.585046648979187"
"IMF.STA:FD(6.0.0)","UGA.VFI_PT.S1311MIXED.A","OBS_VALUE","Uganda","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.00592855969443917","-0.00379490875639021","0.0133024668321013","0.0692051947116852","0.0681594461202621","0.163337111473084"
"IMF.STA:FD(6.0.0)","AZE.VFI_PT.SNG.A","OBS_VALUE","Azerbaijan, Republic of","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","0.709623157978058","0.741774380207062","0.781971991062164","0.792447030544281","0.847870171070099","0.869350731372833","0.793918907642365","0.785416662693024","0.603440344333649","0.603597640991211","0.545729041099548","0.537737250328064",""
"IMF.STA:FD(6.0.0)","MUS.VFI_PT.S1311MIXED.A","OBS_VALUE","Mauritius","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","0.104343041777611","0.0731944143772125","0.0506013818085194","0.0220590587705374","0.0339428782463074","-0.000959198398049921","-0.135616600513458","-0.130780100822449","-0.0381106063723564","-0.0747672468423843","-0.104367755353451","-0.0211071949452162","0.0775724649429321","0.0721454918384552","0.0379512123763561","0.0997344702482224","0.0780439153313637","0.0925769507884979","0.271704405546188"
"IMF.STA:FD(6.0.0)","HUN.VFI_PT.S1311MIXED.A","OBS_VALUE","Hungary","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","0.0784519389271736","-0.0409619845449924","0.0321150273084641","0.0770090445876122","-0.00577131891623139","-0.0747627764940262","-0.0501372739672661","0.064616359770298","-0.0315051227807999","-0.0488263554871082","-0.0358885414898396","0.0145931178703904","-0.054889440536499","-0.209917619824409","-0.180011823773384","-0.236110255122185","-0.0887369439005852","-0.0811208933591843","0.0193418245762587","0.0368982143700123","0.0579974986612797","-0.0163537841290236","0.00855864677578211","0.0359631255269051","0.029848612844944","0.173602908849716"
"IMF.STA:FD(6.0.0)","RUS.VFI_PT.SNG.A","OBS_VALUE","Russian Federation","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","0.0923084616661072","0.0819801613688469","0.0573635548353195","0.136569157242775","0.191804692149162","0.135388880968094","0.130879580974579","0.0931483805179596","0.11044230312109","0.0888973250985146","0.0961595103144646","0.185967013239861","0.193872272968292","0.180360928177834","0.195579454302788","0.367021799087524"
"IMF.STA:FD(6.0.0)","KGZ.VFI_PT.S1311MIXED.A","OBS_VALUE","Kyrgyz Republic","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","0.0394329056143761","-0.169596701860428","-0.123668059706688","0.0111081125214696","-0.0495105385780334","-0.187529742717743","-0.183016926050186",""
"IMF.STA:FD(6.0.0)","ZAF.VFI_PT.S1311MIXED.A","OBS_VALUE","South Africa","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","-0.612908482551575","-0.719395101070404","-0.756162762641907","-0.807077825069427","-0.866952240467072","-0.850795805454254","-0.860560059547424","-0.950624465942383","-1.10272514820099","-0.840750932693481","-0.920316815376282","-0.863612294197083","-0.55826073884964","-0.513825356960297","-0.496025711297989","-0.592587947845459","-0.628325283527374","-0.623411953449249","-0.556221544742584","-0.597778975963593","-0.525559604167938","-0.531967282295227","-0.449546247720718","-0.258544236421585"
"IMF.STA:FD(6.0.0)","NZL.VFI_PT.S1311MIXED.A","OBS_VALUE","New Zealand","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","-0.056446984410286","-0.108864411711693","-0.133631080389023","-0.161177039146423","","","","","","","","","","","","","","",""
"IMF.STA:FD(6.0.0)","CAN.VFI_PT.SNG.A","OBS_VALUE","Canada","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","0.204034268856049","0.255569130182266","0.280913800001144","0.261411517858505","0.221254482865334","0.204409047961235","0.161333248019218","0.13362255692482","0.140455767512321","0.111904188990593","0.111769065260887","0.172786146402359","0.188163444399834","0.184531345963478","0.159045249223709","0.140557304024696","0.137373343110085","0.151379436254501","0.183204174041748","0.248929798603058","0.263799697160721","0.241777986288071","0.225674778223038","0.207022964954376","0.184381991624832","0.192633882164955","0.188684701919556","0.181648716330528","0.181531816720963","0.17850536108017","0.233341917395592"
"IMF.STA:FD(6.0.0)","IDN.VFI_PT.S1311MIXED.A","OBS_VALUE","Indonesia","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","-0.413022518157959","-0.347266644239426","-0.423616498708725","-0.365978002548218","-0.320936053991318","-0.263677388429642","-0.288469970226288","-0.268991351127625","-0.349499464035034","-0.320897251367569","-0.332978159189224","-0.314417004585266","0.0740504860877991"
"IMF.STA:FD(6.0.0)","TUR.VFI_PT.S1311MIXED.A","OBS_VALUE","Türkiye, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","-0.0455117002129555","0.0176766123622656","-0.0852095484733582","-0.212150141596794","-0.210174962878227","-0.229902029037476","-0.209506198763847","-0.222372248768806","-0.134791374206543","-0.0962153822183609","-0.0817356705665588","-0.0865418836474419","-0.0517570450901985"
"IMF.STA:FD(6.0.0)","GBR.VFI_PT.SNG.A","OBS_VALUE","United Kingdom","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","0.752396941184998","0.738346219062805","0.732374250888824","0.716814696788788","0.715174615383148","0.720512926578522","0.71432101726532","0.718164920806885","0.721813499927521","0.728414535522461","0.728758275508881","0.716545224189758","0.717028439044952","0.724215030670166","0.733988761901855","0.676234543323517","0.730307996273041","0.720550775527954","0.706974983215332","0.698218047618866","0.694555342197418","0.685081839561462","0.673891663551331","0.665643393993378","0.658218622207642","0.673622965812683"
"IMF.STA:FD(6.0.0)","LVA.VFI_PT.S1311MIXED.A","OBS_VALUE","Latvia, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","0.141143694519997","0.0509537234902382","-0.230693504214287","-0.156689077615738","-0.0473491810262203","-0.0398784652352333","-0.105719119310379","-0.0718280524015427","-0.0568732842803001","-0.0491016283631325","-0.0422173775732517","-0.0302884187549353","-0.0690530464053154","0.0363555587828159","0.0963154807686806","0.139553338289261","0.0460424683988094","-0.0723796188831329","-0.127963542938232","-0.0934502184391022","-0.0622174814343452","-0.211628183722496","-0.129543960094452","-0.106209278106689","-0.0998080968856812","0.0148955984041095"
