"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031"
"IMF.FAD:FM(5.0.0)","NLD.GNLB_S13_POGDP_PT.A","OBS_VALUE","Netherlands, The","Net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","-4.191911094377038","-5.173498936980837","-5.838160910790601","-5.614805138358052","-6.258916637720852","-4.2854133197147","-4.236667849097229","-5.270399718070665","-4.353469516750274","-5.087859072984342","-4.077339827903348","-2.052740100969301","-3.122162626553045","-3.134699277464169","-3.534702696583598","-8.723699520046541","-1.90616854908775","-1.601471622572093","-1.335227776384805","0.2827608695134752","1.135803233589346","-0.4677590016171748","-2.230061185004603","-3.191875719798563","-1.824961011940035","-0.5147146560794906","0.04102518708166225","-0.1624984946409217","-0.05757724178910147","-5.060356441802489","-5.304795170305215","-4.421558719110749","-3.833602741890397","-2.872438086623886","-2.173064142747047","-1.835162870525977","0.2252230360676225","1.35417873614424","1.494780082639694","1.908487563376225","-3.716886129561291","-2.259547978240144","0.002213680545772876","-0.3710958516683125","-0.9448897465297173","-1.841344028408864","-2.656700798214886","-2.064455452090769","-2.066705982996072","-2.386045533251042","-2.458935949363919","-2.61121263337694"
"IMF.FAD:FM(5.0.0)","FRA.GNLB_S13_POGDP_PT.A","OBS_VALUE","France","Net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","0.7566336474332612","-1.239087792990034","-1.652910396356674","-2.594172129808926","-2.774917012388814","-2.997986880705672","-3.233771652344229","-2.028468828494277","-2.572475333167018","-1.801738120952508","-2.454254172753179","-2.88660393615636","-4.641555903118975","-6.397030768241134","-5.460501636884463","-5.105305478158711","-3.894267242139772","-3.707819603324574","-2.390118827795513","-1.545018879717421","-1.316136834525832","-1.41568593875709","-3.175096462716922","-4.094857157650836","-3.554809009803621","-3.504949921909051","-2.655538588130904","-2.990289368359998","-3.500984924623116","-7.383187660137201","-7.158984507095174","-5.299385444545257","-5.168547235126206","-4.935689923182566","-4.571355873731795","-3.887213693818757","-3.762715524870072","-3.364914226718291","-2.321671861195068","-2.391687878539943","-8.930230912971536","-6.583671636958943","-4.737401737831655","-5.439605964938936","-5.788032381108213","-5.112581960912948","-4.940651794494399","-4.789140313194792","-4.260164154131435","-3.80859467634656","-3.356042720563572","-2.894547425195964"
"IMF.FAD:FM(5.0.0)","NOR.G1_S13_POGDP_PT.A","OBS_VALUE","Norway","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","46.23884759042361","46.55692783252548","49.22273814633334","48.00888706333266","47.71902028061408","49.37171541840407","48.32547391793944","50.48280561813502","49.97104959914311","50.93966430149126","50.9716431884286","49.80763741126732","51.08198271696871","50.15168190483165","49.56383283125321","48.88842558106948","49.70999654178348","52.62677208858675","53.4019126217284","53.29078551820653","51.29367141918504","52.50151963047637","56.64904738693963","56.59343229039535","55.33282298466774","54.89375023494315","55.50083092098209","56.24210615508072","57.88443672532681","57.28149004010063","57.40731003025814","54.70483405129623","54.20333166054879","55.26977522500113","54.7655463296271","52.64965420659116","52.32751735993611","52.49880998731685","52.68989636863136","52.3650295436011","53.70058050602294","54.65266246972899","52.07955821612758","54.62413934944873","60.91811406030225","60.10264134155721","59.69156332322156","58.89561727588331","59.50454118352655","58.12966236193267","57.88070965455105","57.92560741670848","57.90226731525991","57.78693791224359"
"IMF.FAD:FM(5.0.0)","CYP.G1_S13_POGDP_PT.A","OBS_VALUE","Cyprus","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.70318950809424","29.48806316185225","29.39427233859603","30.53013830174726","30.26665981606124","32.73053327041057","33.60807224377896","33.29123516039404","34.47875876779834","34.92609913108744","37.46449606336399","38.085625","40.79205093795506","39.08414213945659","36.45544406010045","37.01178247889379","36.42493491320922","36.34293217887296","36.93820536130019","43.26309286841925","42.24666878437798","40.08215129091129","40.56389200685296","40.88995680444612","41.28498782103329","40.362921247877","41.13420769793922","40.43433089564725","42.34858550329695","42.42150583403557","43.3916165356607","42.76056927595531","41.7090462835808","41.59608647176177","41.36451638511172","41.17342256909992","40.98937252427924"
"IMF.FAD:FM(5.0.0)","NIC.G1_S13_POGDP_PT.A","OBS_VALUE","Nicaragua","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.71757414060814","19.56693657721285","20.79653934185147","22.18000223125262","22.51472544389714","22.98273500727322","22.71551377388159","23.36034684912923","22.14525571727317","21.8436953105777","23.280442882766","24.12593791447919","24.30832784047494","23.90330428273549","23.6945987637967","23.80875483765384","24.91609635310384","25.5522429792687","23.3398437101498","26.53204808731611","26.35133749352732","28.74515054045692","29.22220403015869","28.30898396357615","28.45414674355958","28.20120670500455","28.46156669205343","28.24238482873148","28.29344928356397","28.22140204717535","27.77955619604011","27.43517171918847"
"IMF.FAD:FM(5.0.0)","COL.G2M_S13_POGDP_PT.A","OBS_VALUE","Colombia","Expenditure, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","15.05450735822224","15.06718072893692","15.31202069927897","14.69587234802022","14.17142103604398","14.72046180865343","14.55131727310565","17.71115814187312","17.44799148906772","17.69128228350571","18.40814896234138","20.0027826585604","20.57217235025648","22.19605279057942","25.06872878469911","26.17628426551653","26.34087182233768","28.25913346194911","26.57900765680092","27.50667464796291","28.0739434428544","28.01421188177926","26.63143707233611","25.88933115326842","28.44116365175051","28.16223323853645","28.42885246735138","30.91421701983037","30.35016994255001","30.23331749172245","29.09255369226296","29.99836187144994","31.26120388338544","31.27735055036536","29.99362285003016","29.32049070961997","34.65789433593179","32.87883056517717","33.71305534590248","34.4744100041519","34.08528414587136","35.09122552107801","34.36436962546343","33.17424448635376","33.00129575693426","32.59422390149455","31.90571304699208","31.79349099404608","31.86238669763649","31.9301472391331"
"IMF.FAD:FM(5.0.0)","PRI.G1_S13_POGDP_PT.A","OBS_VALUE","Puerto Rico","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.44167940510982","19.39713688228836","19.13255581135171","20.81702907559635","22.1536850525683","22.96700079542482","20.81139521579351","20.96851198869954","22.36048195903682","22.49968321013728","21.55727641517305","22.51261101661811","22.1529452020362","21.71351884079167","19.73076585618331","19.83422242732905","19.58573001850611","19.34021903668782"
"IMF.FAD:FM(5.0.0)","URY.GNLB_S13_POGDP_PT.A","OBS_VALUE","Uruguay","Net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.760621058306984","-2.758227124051521","-2.852227883486634","-3.18648657526933","-2.193659343501999","-0.8680991200966744","-0.2757382639222728","-0.6428924819221395","-0.1567484374385134","-1.305397205108306","-1.393701346553791","-0.3872873922099178","-0.3337912229676552","-2.172756561493352","-1.721968997408845","-2.599698892381074","-1.856900836319519","-2.681399762486435","-2.510299739012034","-1.887554603565196","-2.713893736628837","-4.63591601380426","-2.614185789311176","-2.498212904924425","-3.086355188919342","-3.163955911695108","-3.356796500398487","-3.75164345350696","-3.158229288255834","-2.672917778299318","-2.229171692982211","-2.118099342438717","-2.117265814119087"
"IMF.FAD:FM(5.0.0)","COL.GNLB_S13_POGDP_PT.A","OBS_VALUE","Colombia","Net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.307453904272715","-3.79738170642099","-3.869928125328409","-2.485969624546618","-1.941463605647754","-0.600464569950026","-0.898279954586893","-1.452178157915088","-0.406031603558939","0.3495593698957955","-0.06689350411435755","-0.2398665122904724","-0.1379721396685114","-0.9985594225233274","-2.494885746685266","-3.226771554658388","-3.864142112576802","-5.367258435628554","-2.936775279662582","-2.708669441868604","-3.452202030928201","-2.702365742579388","-1.311097091196631","-0.02077119124255085","-0.9926509814228886","-0.8197770054575665","0.04181776018575059","-2.67404734457448","-3.302767226651975","-1.992975239440151","0.1547834178146399","-1.020743069433813","-1.744077029007357","-3.520222724689819","-2.273954363408981","-2.495518534233561","-4.66765203774594","-3.481774143234355","-7.124939125810665","-7.276340883564796","-6.357928155844791","-2.920348774711804","-6.037486381568724","-5.74713055021554","-5.150463116268434","-4.322847303644093","-2.741243149484117","-2.508923665693324","-2.389031394657828","-2.412360955162077"
"IMF.FAD:FM(5.0.0)","PAN.G2M_S13_POGDP_PT.A","OBS_VALUE","Panama","Expenditure, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.47056241943228","29.33434704397472","24.27887135947245","24.77853346236429","25.92399406791222","25.21679278578124","24.67988767066528","25.18137361709185","25.09476200532113","25.67728939731547","24.40831366104566","23.19346505284562","22.42486307784395","22.17651515606948","23.02602731203414","22.94897820908178","24.42955135835041","23.7190710721766","22.99242432380622","23.59066833626105","22.92176475237249","21.35461449635135","21.25136798981375","21.14486039864688","21.70969414105419","20.48768512652974","27.01672181011317","23.74904561623025","21.34747447422735","21.38412972169856","23.10920605188011","20.93151243936","21.34978918150082","21.21439122912697","21.02855509661701","20.92116536552635","20.66397337599341","20.88531056602526"
"IMF.FAD:FM(5.0.0)","BHR.G2M_S13_POGDP_PT.A","OBS_VALUE","Bahrain, Kingdom of","Expenditure, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.36250893275507","28.53574722700781","29.39884614392755","26.69472196777407","26.13623338154504","25.06985834260806","22.67783333860089","30.98813711408077","25.69694322101473","27.06904961787729","22.15352533955414","26.54012382017748","30.58004547562698","28.09029217235086","24.99298380872063","23.90660164827838","23.13194396262449","22.39935459639501","22.68282050926768","24.59274649162332","31.0734345399616","30.16731546160049","31.11313402223123","31.95125518475621","27.28463389338153","34.84688299804477","33.27704548594105","30.68350333833726","32.06945083064696","31.23183126764286","34.58791790693101","30.62891045928867","28.4174977926655","29.02079030425667","28.89517830162212","29.39923946700274","30.61923590429664","30.20641601650331","29.98753588400617","29.718771321178","29.40277304330217","28.89578059116379"
"IMF.FAD:FM(5.0.0)","URY.G1_S13_POGDP_PT.A","OBS_VALUE","Uruguay","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.46123709749975","23.8060474955814","24.96473180276558","24.41187953288185","25.53708085809217","25.74422373058129","25.99796867970418","26.18389074009005","26.59561222089357","24.98696294940593","25.79973227259859","27.01300834706874","25.99484929864009","25.50534440169225","27.10459212033322","26.49590584600681","26.49408720426426","26.98656688382186","27.21715151132769","28.45460622147202","27.8715291582774","28.15232204096656","27.60082523743777","27.22583023213369","26.96831113043979","27.46357910567604","28.14324983652129","28.07096012691894","28.70367807359561","29.17723084305647","29.54549556005075","29.65422046695776","29.60345667357356"
"IMF.FAD:FM(5.0.0)","NZL.G2M_S13_POGDP_PT.A","OBS_VALUE","New Zealand","Expenditure, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.08592888461341","46.8242266425819","46.01137327074833","46.05190188511383","47.74599100637136","49.50727767757494","52.91825040941387","52.44722859246958","46.72873241059534","42.7076843061505","41.55536866975013","39.82019200625199","39.28146773497717","40.07818067142364","39.20197079100694","38.24714825939149","37.1850699669075","36.71397356504159","36.62505536290827","36.10200681257415","37.054280707765","37.78938405003806","37.02607217830164","38.44001463735067","40.28239893528531","42.85371382191076","42.29828040762812","39.6502300205747","38.55033592342787","37.60736960039836","37.15194924305288","36.37671872013671","35.55061481918417","36.06349689395794","38.73891751852419","41.88782148120287","41.8042637615673","41.6715293386061","41.02356041858466","41.71226292632443","41.55260821389058","41.15339872473724","40.40005786212113","39.4707339689759","38.8295789240788","37.71582013280797","37.46862018069717"
"IMF.FAD:FM(5.0.0)","NIC.G2M_S13_POGDP_PT.A","OBS_VALUE","Nicaragua","Expenditure, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.56364836373471","19.22640774017013","18.7277564885498","20.88394912507919","20.81988659857378","21.26706398604673","21.35271370209856","21.48091227872485","21.8783853222162","22.73956449504397","22.58876223109496","23.53491550899525","24.08483610722346","24.20278465676975","24.58715150986458","25.4454273082162","26.83994034270843","27.30688848035951","27.68582566444749","27.6538455114658","28.92149401978465","30.00207180395964","28.57503284206707","26.01286409563695","26.2033016565423","26.10259947716406","27.07783809079229","26.65895681026918","26.48194332497519","26.21061698863887","25.76479835843427","25.31832618106903"
"IMF.FAD:FM(5.0.0)","MEX.G1_S13_POGDP_PT.A","OBS_VALUE","Mexico","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.79085611909371","21.59540184525843","21.28095979265478","16.72691849646142","16.68228525801881","16.57656324698023","17.14929347120333","17.26107851923375","14.98678262472542","15.64758725553665","16.70128599536589","16.97373228374084","17.58617004255206","19.2611305742353","19.1129738866552","19.72205842704147","20.35067896162322","21.06267574767787","25.82067595047419","22.58119795727037","22.67832130436318","23.41794393943238","23.43369919411709","23.10944822208713","22.57812152101276","22.69858412115055","23.84111186785291","23.9841322673824","22.83115012399122","22.9970314811265","23.49274137454284","22.93716224086479","24.18670745040349","24.28448276008217","24.98200309788182","24.98445652678538","25.17342082779393","25.21011314465933","25.20558137070439","25.21744339803536","25.23737267978685","25.23737267978669"
"IMF.FAD:FM(5.0.0)","URY.G2M_S13_POGDP_PT.A","OBS_VALUE","Uruguay","Expenditure, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.22185815580673","26.56427461963292","27.81695968625221","27.59836610815118","27.73074020159417","26.61232285067796","26.27370694362645","26.82678322201219","26.75236065833209","26.29236015451424","27.19343361915238","27.40029573927866","26.32864052160774","27.6781009631856","28.82656111774207","29.09560473838789","28.35098804058378","29.6679666463083","29.72745125033973","30.34216082503722","30.58542289490624","32.78823805477082","30.21501102674895","29.72404313705812","30.05466631935914","30.62753501737115","31.50004633691978","31.8226035804259","31.86190736185145","31.85014862135579","31.77466725303296","31.77231980939648","31.72072248769264"
"IMF.FAD:FM(5.0.0)","ABW.G2M_S13_POGDP_PT.A","OBS_VALUE","Aruba, Kingdom of the Netherlands","Expenditure, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33177645217244","27.45765991902834","24.98903062526895","21.5736010517257","22.79835763617084","21.60556519973281","22.50832145683011","24.65986197568129","25.13569014146096","29.24451269985954","24.47694024670068","24.82692845456513","22.61980054988777","25.359395474251","26.8877847390999","30.44341042942536","27.19928927088328","30.76119210727624","29.45410553872866","29.83413407559686","25.37328278550489","25.11903839748028","24.5583092242938","24.86273654888734","24.03588221939551","41.66112738299758","31.08547522542963","23.11792788439722","21.81792857304774","20.76663299370666","21.80948267896766","21.40137477237391","22.10805120417278","22.11034910098959","21.96782723802959","21.76895997757986","21.82581753118791"
"IMF.FAD:FM(5.0.0)","PAN.GNLB_S13_POGDP_PT.A","OBS_VALUE","Panama","Net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.401825085322455","2.608498985542383","2.809523312292979","1.392130700221294","-1.232992669238997","-0.7103954506486186","2.218439330848083","-0.4479818752694012","-1.029749812836642","-2.4093501722713","-4.53639585896988","-2.294647136692159","0.5267120408601096","3.173164960851084","0.3802292018905445","-0.9114390824987322","-1.692632855817354","-1.970144465415293","-1.323702799377622","-2.398321780711823","-3.039253334573991","-2.16612430192228","-1.762022873486132","-1.803267024145742","-2.760839906471049","-2.741942764291615","-9.67668217950141","-6.447229352220647","-3.9810769999314","-3.902297930968744","-6.229835127854432","-3.670907437398426","-3.387954338860613","-2.976785477890831","-2.525123640033607","-2.023794987478968","-1.499103094502635","-1.446478027719379"
"IMF.FAD:FM(5.0.0)","CHL.G1_S13_POGDP_PT.A","OBS_VALUE","Chile","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.24169089945986","22.78996073740216","23.04016016292356","22.63300551849882","22.05850906714373","22.55198823953928","22.70569496450609","22.62066894843423","22.29554652373409","21.67459470938738","22.17717054802519","22.6866391006516","22.03086058297099","21.80279934681026","22.86648661010277","24.81712433585704","26.23924342833461","27.26148306602348","25.72156745148743","20.71672406460111","23.10375483612263","24.31288014299054","23.77178989276759","22.64292827892688","22.35624147876412","22.93943628365022","22.70603675617477","22.86508948210659","24.13343991043312","23.76662320782308","21.99304272478011","26.0903074647469","28.0850856643006","25.12269792288828","23.91230605668977","23.58617173196074","23.5960709616585","24.39541353832662","24.23663892191872","24.00152074970079","23.79653928058284","23.92349518070688"
"IMF.FAD:FM(5.0.0)","PER.GNLB_S13_POGDP_PT.A","OBS_VALUE","Peru","Net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.115749849313666","-2.153764492247521","-1.403800950764723","-1.622006561499322","-1.032734877620828","-0.4356818488377321","2.029127790389468","3.348358349144648","2.484521309765148","-1.478942573246554","-0.01549981965022977","2.051142506253311","2.073055889170942","0.7542121549421031","-0.1883994288716224","-2.019618378054019","-2.118060914836942","-2.788477828778337","-1.944373517220657","-1.367852529814768","-8.185689698631486","-2.489300593003689","-1.380576041195034","-2.743204951374155","-3.530477261787377","-2.360664517953373","-1.968568625249757","-1.968284711294734","-1.927426155158209","-1.799017716051987","-1.762457381982372","-1.696081783481212"
"IMF.FAD:FM(5.0.0)","BRA.GNLB_S13_POGDP_PT.A","OBS_VALUE","Brazil","Net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.468044399545584","-4.148522542515926","-5.40068577264142","-2.954995307329843","-3.363574680392189","-4.868438831273527","-2.660190209134558","-2.392971337807893","-4.230458677251301","-3.553745055756441","-2.741326509014295","-2.351326054238425","-3.422132664528729","-6.274931658630378","-9.281377058926876","-7.990614069334555","-7.96967133406469","-6.990138177991848","-4.858526203193989","-11.63688808639393","-2.630748877740941","-3.964695645796055","-7.712440135156036","-6.171971556699233","-8.069368702560555","-7.706219401180793","-6.871176810096298","-6.169253876167476","-6.041169281967519","-6.086219403594486","-6.108812582613897"
"IMF.FAD:FM(5.0.0)","ARG.G2M_S13_POGDP_PT.A","OBS_VALUE","Argentina","Expenditure, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.01716795026973","22.93757057118195","22.86244414366499","22.68677849334392","22.58579737253742","23.1304095314146","25.47128762414553","25.24723777552831","26.43249923674909","21.85305415259852","22.02588763125421","23.02953208131037","24.42556012550886","26.61666181944716","29.55058817072751","30.76234775045808","34.52443592707623","33.35806862765201","34.90190053772516","36.82142314106102","37.60293345498073","38.8529314990411","41.36633005023822","41.52202067707523","41.12145402119939","38.94920804004473","38.12905762439704","42.47923977499663","37.88336525539283","37.64312285560078","37.63734819184872","31.01918158817132","31.6347239698634","31.33772885031316","31.81653892148361","31.94872882136885","32.11820485813591","32.14235635984051","32.1236567147462"
"IMF.FAD:FM(5.0.0)","PRT.GNLB_S13_POGDP_PT.A","OBS_VALUE","Portugal","Net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.27066328156657","-8.478815378367888","-4.315866902772272","-3.481362732499035","-6.824279975145587","-7.930080964777983","-5.19426308823346","-8.058312174176595","-7.36875509938431","-5.143257496195039","-4.632085730395669","-3.653751701587692","-4.304319401113931","-2.928352311349269","-3.317816913199055","-4.678761422381571","-3.699597065537178","-5.567986236528516","-5.912368865616979","-6.051482566995075","-4.064138544115135","-2.90876174042673","-3.810722110430434","-9.874242160800153","-11.41837224869955","-7.726952283347295","-6.202433031701324","-5.213580617264565","-7.316042349696801","-4.37186372403321","-1.943354680310418","-3.002202966511533","-0.425775716398631","0.1160660711763118","-5.752240430417325","-2.825517405117375","-0.3104110065208159","1.257165642202072","0.500872545545083","0.3087324333038511","-0.1395245859470704","-0.1632867701158055","-0.5235896058922379","-0.8607057929426161","-1.212904641887841","-1.58291295012128"
"IMF.FAD:FM(5.0.0)","CHL.GNLB_S13_POGDP_PT.A","OBS_VALUE","Chile","Net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.250572584710237","1.541226960276444","2.107607398142646","1.415435297564592","1.437385968402785","3.10094128204596","2.070818167008979","2.039141751689558","0.3901475554121713","-2.017836718130391","-0.6928432835414306","-0.4946238254600063","-1.17068996853577","-0.4155010440978696","2.050663763533447","4.568037244876945","7.509081047253537","7.954877551599427","3.930457666753648","-4.258969061554824","-0.3627201066102852","1.426790724655567","0.6823432776649658","-0.4702739375161424","-1.496369799294959","-2.088512586715614","-2.660616390796672","-2.627531097837932","-1.482222521835487","-2.730522533621885","-7.095296374344252","-7.525036176445147","1.360194515370438","-2.273933499777318","-2.815110595932923","-2.782431939184673","-2.465378698469971","-1.882936494876647","-1.784981506416883","-1.99010822623055","-2.038948436457248","-2.004920163173239"
"IMF.FAD:FM(5.0.0)","DOM.G2M_S13_POGDP_PT.A","OBS_VALUE","Dominican Republic","Expenditure, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.17230388674194","12.59642341208504","13.40159512552133","14.09267679520225","14.89155869303833","16.47505641322216","17.22398616324221","17.33264739302664","15.50064989277205","16.95006332540341","16.3207323634556","18.49174173362809","16.15646210705121","16.0671266735908","15.98767417551681","19.82411250070506","18.51468465136307","17.04185786741023","16.72770661264164","17.00853072523443","17.26434052693278","16.45950505196052","17.82029041457289","22.17663005006027","18.41916086599172","18.52235698618087","19.12598331177772","19.46541615003338","19.31614228877448","19.41939643144086","19.04022818491983","18.71965220969151","18.44730638862566","18.08498037738599","17.82551635484629"
"IMF.FAD:FM(5.0.0)","COL.G1_S13_POGDP_PT.A","OBS_VALUE","Colombia","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","0.04550417950629656","0.03624066647255052","10.74705345394953","11.26979902251593","11.44209257395056","12.2099027234736","12.22995743039623","14.1199972387034","13.65303731851876","16.25897998395804","17.04195988550878","18.04084165340151","18.34125545822702","19.76291614626992","20.43420021058797","21.1974933680561","22.57384303801385","22.94951271085814","22.47672970976088","22.89187502632055","23.64223237713833","24.7980052060943","24.6217414119262","25.31184613919988","25.32033998113948","25.86855996202587","27.44851267032762","27.34245623307888","28.47067022753713","28.24016967525589","27.04740271589803","28.2403422522823","29.2473371100776","28.97761880201612","29.51712685437808","27.75712782567554","27.71966848662118","26.82497217538641","29.99024229818585","29.39705642194282","26.58811622009182","27.1980691205871","27.72735599002657","32.17087674636621","28.3268832438947","27.42711393613822","27.85083264066582","28.27137659785045","29.16446989750797","29.28456732835276","29.47335530297867","29.51778628397102"
"IMF.FAD:FM(5.0.0)","TUR.G1_S13_POGDP_PT.A","OBS_VALUE","Türkiye, Republic of","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.05421106828971","32.29842972646628","29.60863443980493","30.77811955604557","30.34209037187916","31.23995239295961","33.18847379658384","31.33830506027495","31.34901729153489","31.82415717712637","32.23134695882787","32.24977057081771","32.17323303289169","32.34260309051041","31.53829099919112","31.91055789214553","32.07955064446603","30.55895559476162","30.78857477168429","30.14460780862005","29.41005863267528","27.55954395848777","25.67625634483141","27.50132213923131","28.36047792924433","29.60675747875747","29.8537831195113","30.08828763942122","30.01876640459376","29.93888414800852","29.92632636603115","29.9134979843324"
"IMF.FAD:FM(5.0.0)","NZL.G1_S13_POGDP_PT.A","OBS_VALUE","New Zealand","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.13298461324066","41.50948427640346","42.59713252116571","44.18470199038316","45.60184078518281","46.787308189842","46.79584911369181","46.19902157446486","45.21605744276868","44.70740611959391","45.25693795239748","42.40112598818002","40.52410281809051","39.6094502044003","38.09833296546539","38.42572573925199","38.47778015788748","39.26951899885498","40.31173916527704","40.59649492817636","42.18555215337619","42.41073173941517","40.62658853223103","39.91642726017394","38.4820537348195","37.36241438017183","37.35675980139252","37.47509073675937","37.27238065186237","37.27955516826424","37.52555912445854","37.35970109540888","36.93365258091425","37.3752125273722","36.30334982358658","37.67411317124905","38.45461308536833","37.7091797261749","37.79857372042898","38.50515682352933","37.6926981694471","37.23540506633111","37.25340339799402","37.34416197871346","37.52485873865156","36.79819783708426","36.84375498854707"
"IMF.FAD:FM(5.0.0)","CRI.G2M_S13_POGDP_PT.A","OBS_VALUE","Costa Rica","Expenditure, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.87317646812742","14.00475415364181","13.74542404454345","13.81691035695212","17.42184382286545","16.40229661438348","17.28723657041522","16.25586781895952","16.02661944408461","16.71208523303349","16.87006981774431","17.28003506250337","18.55066462420998","17.5671656627339","17.00622619553537","15.88861762989178","15.1503217373368","14.59543174013314","15.17990563967232","16.65899612366725","18.042294784105","17.17984013913426","17.34317891215375","18.51944215026664","18.40008236770924","18.75906587045741","18.75584124083062","19.15675382556136","18.85060579993639","21.57396904887811","22.14614059530196","20.57410430221022","18.71312281609381","18.29895390008664","18.60333874149251","17.76879313012521","17.86828718562563","17.6165213029552","17.12166982794693","16.62763795154435","16.12681963473064","15.64265265353619"
"IMF.FAD:FM(5.0.0)","CHL.G2M_S13_POGDP_PT.A","OBS_VALUE","Chile","Expenditure, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.99111831474962","21.24873377712572","20.93255276478092","21.21757022093423","20.62112309874095","19.45104695749332","20.63487679749711","20.58152719674467","21.90539896832192","23.69243142751777","22.87001383156662","23.18126292611161","23.20155055150676","22.21830039090813","20.81582284656932","20.2490870909801","18.73016238108108","19.30660551442406","21.79110978473379","24.97569312615593","23.46647494273292","22.88608941833497","23.08944661510263","23.11320221644302","23.85261127805907","25.02794887036584","25.36665314697144","25.49262057994452","25.61566243226861","26.49714574144496","29.08833909912436","33.61534364119205","26.72489114893016","27.3966314226656","26.72741665262269","26.36860367114542","26.06144966012847","26.27835003320326","26.0216204283356","25.99162897593134","25.83548771704008","25.92841534388011"
