"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","SECTOR","FREQUENCY","SCALE","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"IMF.STA:FD(6.0.0)","KGZ.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Kyrgyz Republic","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","0.825828075408936","0.988923311233521","0.947031736373901","0.867785751819611","0.999375939369202","1.54256677627563","1.54117500782013","0.68435138463974","0.0523675456643105","0.0900906920433044","0.186944365501404","0.368558347225189","0.256136357784271","0.157598242163658",""
"IMF.STA:FD(6.0.0)","KGZ.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Kyrgyz Republic","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","0.458967119455338","0.49765408039093","0.497771054506302","0.454515635967255","0.496956408023834","0.61197566986084","0.60656601190567","0.416230469942093","0.0506493598222733","0.0846633240580559","0.157930180430412","0.281854867935181","0.206624373793602","0.138809248805046",""
"IMF.STA:FD(6.0.0)","DEU.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Germany","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","0.20770400762558","0.177695870399475","0.14685270190239","0.121385306119919","0.100354067981243","0.108914382755756","0.107967227697372","0.106891967356205","0.100570186972618","0.0989725738763809","0.09557044506073","0.0983972698450089","0.0922482088208199","0.098057709634304","0.106736369431019","0.101311102509499","0.0981611907482147","0.0874443650245667","0.110519044101238","0.126141771674156","0.11760937422514","0.112632244825363","0.11238095164299","0.10948321968317","0.106555126607418","0.100346401333809","0.0992423966526985","0.0969683602452278","0.0944507494568825","0.170615404844284"
"IMF.STA:FD(6.0.0)","KEN.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Kenya","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","0.181012749671936","0.321866750717163","0","0","0","0","0.496572315692902","0.0716917663812637","","1.36377429962158","0.865942716598511","0.909753680229187","0.911939442157745","1.06062996387482","0.947937905788422","0.805612087249756"
"IMF.STA:FD(6.0.0)","RUS.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Russian Federation","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","0.118350818753242","0.131806075572968","0.112012192606926","0.125753596425056","0.170614272356033","0.159996941685677","0.134482175111771","0.115629732608795","0.100580886006355","0.0934675559401512","0.106116220355034","0.240810289978981","0.245883390307426","0.268165558576584","0.238226592540741","0.308922618627548"
"IMF.STA:FD(6.0.0)","RUS.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Russian Federation","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","0.130386605858803","0.143576502799988","0.118828624486923","0.145644098520279","0.21110525727272","0.185050770640373","0.154733642935753","0.127506777644157","0.113068424165249","0.102587290108204","0.117405913770199","0.295823723077774","0.305017918348312","0.327175170183182","0.296146839857101","0.488046228885651"
"IMF.STA:FD(6.0.0)","COL.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Colombia","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","0.590288102626801","0.73296719789505","0.59287416934967","","","1.34292948246002","0.700456082820892","0.617611587047577","0.666384696960449","0.762452483177185","0.9129279255867","0.909145057201386","0.916252195835114","0.913822829723358","1.25407922267914","1.35026812553406","0.872704207897186","0.896101772785187","0.63316136598587","1.03465008735657","1.02155864238739","1.0093789100647","1.21869957447052"
"IMF.STA:FD(6.0.0)","KEN.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Kenya","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","0.487826883792877","0.514331698417664","0","0","0","0","1.25282883644104","0.158858105540276","","7.73087072372437","6.60436916351318","7.88561964035034","9.29187774658203","10.6390590667725","9.24720859527588","8.05082130432129"
"IMF.STA:FD(6.0.0)","DEU.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Germany","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","0.164582088589668","0.14264003932476","0.119356349110603","0.099834032356739","0.0833177343010902","0.0906730592250824","0.0898771584033966","0.092084601521492","0.0886622816324234","0.0877096205949783","0.0791648477315903","0.0798941031098366","0.0746884867548943","0.0816553384065628","0.0902489125728607","0.0893877074122429","0.0916877090930939","0.0812648311257362","0.0942394807934761","0.105080224573612","0.102644681930542","0.10030223429203","0.100360885262489","0.0983096659183502","0.0978247970342636","0.0935042202472687","0.0942462608218193","0.0925202369689941","0.0891227871179581","0.140613690018654"
"IMF.STA:FD(6.0.0)","BLR.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Belarus, Republic of","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","0.166744664311409","0.167057111859322","0.204995930194855","0.299835026264191","0.350407958030701","0.303204864263535","0.258488833904266","0.329213082790375","0.378921777009964","0.323465794324875","0.31060129404068","0.251539826393127","0.181304752826691","0.141396313905716","0.134958788752556","0.164821594953537","0.18156410753727","0.198713466525078"
"IMF.STA:FD(6.0.0)","USA.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","United States","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","0.185695096850395","0.227384269237518","0.247769355773926","0.260717391967773","0.249730497598648","0.236721843481064","0.221514105796814","0.222185418009758","0.228879615664482","0.290026515722275","0.3133405148983","0.281520009040833","0.256636559963226","0.247697502374649","0.258608490228653","0.263416916131973","0.269120186567307","0.258400797843933","0.253565341234207","0.252192765474319","0.355629444122314"
"IMF.STA:FD(6.0.0)","USA.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","United States","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","0.174700453877449","0.165731966495514","0.171754404902458","0.180168077349663","0.177856519818306","0.175650537014008","0.168144643306732","0.165430769324303","0.163803353905678","0.189957648515701","0.207276627421379","0.194342464208603","0.181623741984367","0.178823262453079","0.187554225325584","0.191568911075592","0.192957520484924","0.187698215246201","0.187386721372604","0.18940044939518","0.263185530900955"
"IMF.STA:FD(6.0.0)","ARM.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Armenia, Republic of","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","0.473592877388","0.505606472492218","0.760201573371887","0.468559235334396","0.479692995548248","0.53278386592865","0.605634748935699","0.724801361560822","0.457056283950806","0.480588108301163","0.508906006813049","0.46266970038414","0.470345705747604","0.419860541820526","0.434932410717011","0.4801165163517","-0.0397634580731392","0.232606753706932"
"IMF.STA:FD(6.0.0)","HND.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Honduras","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","1.94001722335815","1.49317038059235","2.19275045394897","1.5324342250824","5.79550313949585","2.10929226875305","1.19499397277832","0.856637001037598","1.26729381084442","1.22793126106262","1.66234159469604","1.14846837520599","1.11722958087921","","","","",""
"IMF.STA:FD(6.0.0)","ESP.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Spain","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","1.38619458675385","1.40803718566895","1.1300060749054","1.09379434585571","1.14135706424713","1.17101943492889","1.21995949745178","1.03821325302124","1.03026151657104","0.993514001369476","0.928635895252228","0.895003199577332","0.91566127538681","1.01223647594452","1.1792414188385","1.00395572185516","0.646778106689453","0.666705965995789","0.846115410327911","0.808156311511993","0.783540964126587","0.787495076656342","0.787606537342072","0.783982813358307","0.757599771022797","0.958816468715668"
"IMF.STA:FD(6.0.0)","MMR.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Myanmar","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","0.543567538261414","0.453387439250946","0.621492028236389","0.782776951789856","0.854177892208099","0.809560894966125","0.825344800949097","0.787953615188599",""
"IMF.STA:FD(6.0.0)","ARM.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Armenia, Republic of","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","0.799369037151337","0.93741112947464","1.69690871238709","0.829265773296356","1.11904346942902","1.38187384605408","1.31747472286224","2.37921047210693","0.875002264976501","0.963517665863037","0.981974065303802","0.865132808685303","0.783629298210144","0.690816938877106","0.74571818113327","0.79956316947937","-0.0325456261634827","0.230818897485733"
"IMF.STA:FD(6.0.0)","AZE.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Azerbaijan, Republic of","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","0.662853300571442","0.723560512065887","0.76505047082901","0.788148641586304","0.533671438694","0.450350075960159","0.610008418560028","0.70115739107132","0.568954944610596","0.609403192996979","0.558570623397827","0.532149791717529",""
"IMF.STA:FD(6.0.0)","HND.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Honduras","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","0.677186548709869","0.551673352718353","0.666331589221954","0.508770346641541","0.816994547843933","0.667952537536621","0.470261752605438","0.394213676452637","0.487275540828705","0.496020883321762","0.572818219661713","0.514766871929169","0.550269961357117","","","","",""
"IMF.STA:FD(6.0.0)","MMR.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Myanmar","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","1.08353567123413","0.996560275554657","1.64935779571533","3.90505576133728","4.65048122406006","5.13014554977417","3.69474768638611","3.77833652496338",""
"IMF.STA:FD(6.0.0)","MUS.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Mauritius","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","1.56307697296143","2.80770468711853","3.53232836723328","3.66971492767334","3.51060795783997","3.15004253387451","3.11491680145264","3.54589796066284","4.03649568557739","3.75636029243469","4.94568347930908","4.98336982727051","4.80098295211792","4.80918884277344","5.36603450775146","6.17802286148071","7.36797380447388","7.33901357650757","7.77397775650024"
"IMF.STA:FD(6.0.0)","MDA.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Moldova, Republic of","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","0.310358494520187","0.30329966545105","0.386246234178543","0.409983426332474","0.468477219343185","0.508295774459839","0.554878115653992","0.617235243320465","0.538687288761139","0.481525272130966","0.454184710979462","0.634848654270172","0.667421102523804","0.738623082637787","0.720535695552826","0.715006768703461","0.731157600879669","0.760809123516083"
"IMF.STA:FD(6.0.0)","UGA.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Uganda","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","7.21745538711548","8.46797561645508","8.65784931182861","9.15872573852539","9.36670875549316","9.99295043945313","14.2801561355591","11.3217945098877","18.0009250640869","15.0374097824097","20.5314044952393","22.4149284362793","21.019416809082","21.7616786956787","21.4533920288086","22.4044799804688","21.2080593109131","23.7086925506592","32.2919502258301","23.4357643127441"
"IMF.STA:FD(6.0.0)","MDA.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Moldova, Republic of","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","0.425896674394608","0.423729658126831","0.430338114500046","0.675356864929199","0.772780776023865","0.854933202266693","1.12968766689301","1.34634113311768","1.59683132171631","1.33918833732605","0.954585075378418","0.845781087875366","1.84082615375519","2.29579281806946","2.26091313362122","2.45449638366699","2.4293200969696","2.85337209701538","2.9488639831543"
"IMF.STA:FD(6.0.0)","BIH.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Bosnia and Herzegovina","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","0.113537788391113","0.131563276052475","0.202794596552849","0.117695964872837","0.116481743752956","0.0948344394564629","0.0530236922204494","0.0828299522399902","0.0599618405103683","0.0782297775149345","0.0275725349783897","0.0284862276166677","0.106999203562737","0.114416293799877","0.0577175095677376","0.111129850149155"
"IMF.STA:FD(6.0.0)","BIH.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Bosnia and Herzegovina","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","0.108991399407387","0.116283036768436","0.175554245710373","0.096000112593174","0.101423628628254","0.0826660469174385","0.0494040921330452","0.0694782510399818","0.0554983653128147","0.0730496570467949","0.0288026481866837","0.0287288576364517","0.103799290955067","0.10634333640337","0.0563792511820793","0.0910426825284958"
"IMF.STA:FD(6.0.0)","ZAF.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","South Africa","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","0.689513921737671","0.64655464887619","0.678689122200012","0.671114027500153","0.661467850208282","0.693877577781677","0.657957673072815","0.681667923927307","0.693352818489075","0.69976007938385","0.693327963352203","0.625416696071625","0.676079869270325","0.623313069343567","0.712405443191528","0.688362538814545","0.694150626659393","0.679549515247345","0.668859660625458","0.663430273532867","0.658453345298767","0.670941293239594","0.679216265678406","0.676157772541046","0.694572806358337"
"IMF.STA:FD(6.0.0)","NZL.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","New Zealand","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","0.117154084146023","0.120247855782509","0.105586193501949","0.113632321357727","0.129410848021507","0.167691960930824","0.159680142998695","","0.221816003322601","0.218683183193207","0.247884392738342","0.266613513231277","0.267559260129929","0.184551939368248","0.17714087665081","0.175742849707603","0.162346884608269","0.162696346640587","0.16451321542263","0.17436671257019"
"IMF.STA:FD(6.0.0)","ZAF.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","South Africa","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","2.55157041549683","2.15258431434631","2.05292177200317","2.02423691749573","2.04154872894287","2.30315232276917","2.16807436943054","2.29691195487976","2.43280363082886","2.39361095428467","2.27190852165222","1.96468997001648","2.42976140975952","2.637291431427","2.51308393478394","2.46774339675903","2.40867257118225","2.04421281814575","2.26218461990356","2.25153517723084","2.16649436950684","2.25304460525513","2.25874662399292","2.2624180316925","2.30590105056763"
"IMF.STA:FD(6.0.0)","NZL.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","New Zealand","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","0.0839662924408913","0.0931562632322311","0.0972146168351173","0.113566607236862","0.131458595395088","0.140921980142593","","0.158780738711357","0.1611198335886","0.181165918707848","0.198851987719536","0.186496332287788","0.144537329673767","0.139586880803108","0.143674209713936","0.133276417851448","0.136160656809807","0.139752686023712","0.142090573906899"
"IMF.STA:FD(6.0.0)","AUT.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Austria","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","0.588858008384705","0.607477486133575","0.698885023593903","0.689404606819153","0.693331658840179","0.697019934654236","0.703538954257965","0.694595396518707","0.682891368865967","0.676173210144043","0.677890539169312","0.668171584606171","0.680703699588776","0.692657172679901","0.644144415855408","0.62945544719696","0.671960890293121","0.683180868625641","0.693285942077637","0.690603792667389","0.699125707149506","0.665728092193604","0.689047515392303","0.683992087841034","0.68758887052536","0.643388628959656"
"IMF.STA:FD(6.0.0)","CHE.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Switzerland","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","0.105170741677284","0.108476847410202","0.103548809885979","0.100351005792618","0.11059658229351","0.109211154282093","0.12153384834528","0.125555247068405","0.130997255444527","0.130914479494095","0.13203153014183","0.131771042943001","0.12909346818924","0.127443954348564","0.123772092163563","0.124751731753349","0.130633965134621","0.137638106942177","0.155219599604607","0.153632625937462","0.152877554297447","0.154057413339615","0.150963366031647","0.145131558179855","0.146467193961143","0.149753361940384","0.145750597119331","0.148008793592453","0.148219957947731","0.149182125926018","0.146772816777229"
"IMF.STA:FD(6.0.0)","ESP.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Spain","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","0.55452436208725","0.55975329875946","0.520066738128662","0.509864926338196","0.526659488677979","0.525263130664825","0.526489496231079","0.491438031196594","0.486909955739975","0.496448010206223","0.472141623497009","0.472575753927231","0.462224632501602","0.448187291622162","0.478335976600647","0.399567395448685","0.281221985816956","0.365646243095398","0.433244407176971","0.416946709156036","0.408493936061859","0.435070365667343","0.446038722991943","0.445666879415512","0.424400895833969","0.490499079227448"
"IMF.STA:FD(6.0.0)","IDN.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Indonesia","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.699237465858459","0.711544215679169","0.729045569896698","0.695081293582916","0.668944716453552"
"IMF.STA:FD(6.0.0)","LVA.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Latvia, Republic of","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","0.00417048111557961","0.235274583101273","0.601517140865326","0.398069828748703","0.382470518350601","0.393712997436523","0.410503596067429","0.435867309570313","0.442458897829056","0.418313056230545","0.363151669502258","0.366804897785187","0.536774337291718","0.542992234230042","0.635848701000214","0.630203783512115","0.520824313163757","0.467013955116272","0.452654540538788","0.45604082942009","0.428845703601837","0.393386721611023","0.404557317495346","0.47143679857254","0.585817337036133","0.693712890148163"
"IMF.STA:FD(6.0.0)","AUS.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Australia","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","0.327931821346283","0.335163444280624","0.39602866768837","0.429677933454514","0.418697208166122","0.409198313951492","0.409337759017944","0.403712153434753","0.385617911815643","0.390282094478607","0.395472049713135","0.407353222370148","0.401868522167206","0.382368683815002","0.357029110193253","0.3696528673172","0.378597259521484","0.373957425355911","0.378338038921356","0.366020172834396","0.35766926407814","0.325008809566498"
"IMF.STA:FD(6.0.0)","IDN.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Indonesia","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","2.32490229606628","2.17580461502075","2.40216827392578","2.19448232650757","2.5372474193573"
"IMF.STA:FD(6.0.0)","LVA.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Latvia, Republic of","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","0.0040937983430922","0.240239351987839","0.404676139354706","0.29636362195015","0.260423958301544","0.274896591901779","0.268844187259674","0.276575237512589","0.301308631896973","0.283855378627777","0.259878844022751","0.255514830350876","0.32664480805397","0.316466242074966","0.336020559072495","0.373929291963577","0.324172824621201","0.305223971605301","0.29738387465477","0.304299652576447","0.308208703994751","0.28831085562706","0.280724406242371","0.30146649479866","0.390564173460007","0.402365803718567"
"IMF.STA:FD(6.0.0)","AUS.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Australia","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","0.478128015995026","0.485654145479202","0.679533541202545","0.765090107917786","0.711156845092773","0.666955888271332","0.676272928714752","0.662567436695099","0.641467332839966","0.668875157833099","0.728579044342041","0.796587824821472","0.745673716068268","0.698342561721802","0.625457763671875","0.629531025886536","0.627719283103943","0.615173697471619","0.633665978908539","0.6217080950737","0.617676317691803","0.611998558044434"
"IMF.STA:FD(6.0.0)","TUN.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Tunisia","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","0","0.66913104057312","0.749441564083099","0.980448186397552","0.98740154504776","","","","","","","",""
"IMF.STA:FD(6.0.0)","HUN.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Hungary","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","0.638763129711151","0.617459058761597","0.558123767375946","0.527750492095947","0.519599556922913","0.486722439527512","0.512186706066132","0.475470632314682","0.530390679836273","0.483196884393692","0.486900240182877","0.473539590835571","0.478231489658356","0.64621490240097","0.611861824989319","0.620971620082855","0.71862930059433","0.642745494842529","0.872961223125458","0.764522314071655","0.589782893657684","0.510210871696472","0.504899978637695","0.507295727729797","0.505498111248016","0.55701208114624"
"IMF.STA:FD(6.0.0)","TUR.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Türkiye, Republic of","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","1.63642799854279","2.08034729957581","1.41530585289001","1.42988121509552","1.45559990406036","1.49125015735626","1.40122067928314","1.56267189979553","1.62241041660309","1.89463806152344","1.87797963619232","1.88184249401093","1.98064088821411"
"IMF.STA:FD(6.0.0)","KAZ.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Kazakhstan, Republic of","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","-0.0451887547969818","-0.132111728191376","0.083267405629158","0.159666493535042","0.26596400141716","0.274261176586151","0.359310209751129","0.433548510074615","0.56418389081955","0.627996742725372","0.606259286403656","0.625249266624451","0.600756049156189","0.583718657493591","0.591746032238007","0.541582226753235","0.554666996002197","0.52971738576889","0.481905162334442","0.57806009054184","0.545226991176605"
"IMF.STA:FD(6.0.0)","SLV.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","El Salvador","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","0.501950562000275","0.636781632900238","0.637540459632874","1.29166662693024","0.874700248241425","1.06758999824524","1.10062563419342","1.03729605674744","1.06842350959778","1.20422732830048","1.13012993335724","1.04543805122375","0.667299807071686","0.883695006370544","0.912068068981171","1.12589013576508","1.26883685588837","1.28392052650452","1.543572306633"
"IMF.STA:FD(6.0.0)","BRA.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Brazil","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","0.517740666866302","0.527543187141418","0.530796110630035","0.493429690599442","0.502213537693024","0.472504466772079","0.510843932628632","0.478881895542145","0.500390529632568","0.491924285888672","0.60493129491806"
"IMF.STA:FD(6.0.0)","CAN.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Canada","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","0.158235222101212","0.149318873882294","0.151193410158157","0.15343776345253","0.148815631866455","0.154709994792938","0.139541953802109","0.122968457639217","0.122711591422558","0.140759915113449","0.131464466452599","0.131858333945274","0.123483791947365","0.138731420040131","0.132513955235481","0.175086989998817","0.151239052414894","0.154863774776459","0.16284866631031","0.159287825226784","0.179459095001221","0.158704668283463","0.155339688062668","0.156577110290527","0.157063469290733","0.155849188566208","0.159370765089989","0.163405954837799","0.160474047064781","0.172391667962074","0.203954771161079"
"IMF.STA:FD(6.0.0)","COL.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Colombia","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","0.369740605354309","0.386075288057327","0.367995917797089","","","0.676291823387146","0.52329158782959","0.434983611106873","0.43230676651001","0.374405562877655","0.548502802848816","0.48205554485321","0.484188050031662","0.46625229716301","0.747389912605286","0.626192390918732","0.548282444477081","0.537520349025726","0.402532696723938","0.572583436965942","0.553423881530762","0.506205916404724","0.586637318134308"
"IMF.STA:FD(6.0.0)","ISR.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Israel","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","0.379869669675827","0.391430109739304","0.370327055454254","0.357005327939987","0.364923626184464","0.357616126537323","0.322691977024078","0.316173136234283","0.299133747816086","0.290324538946152","0.296623915433884","0.312003701925278","0.304456532001495","0.29932713508606","0.309610158205032","0.327189445495605","0.349247246980667","0.375006377696991","0.377192467451096","0.379801601171494","0.464132010936737"
"IMF.STA:FD(6.0.0)","CAN.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Canada","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","0.198796525597572","0.200581252574921","0.210257694125175","0.207744583487511","0.191096618771553","0.194459199905396","0.16638545691967","0.141934052109718","0.142763555049896","0.15849632024765","0.148007079958916","0.159400537610054","0.152104243636131","0.170124784111977","0.157575607299805","0.203721538186073","0.175323858857155","0.182488828897476","0.199374988675117","0.212081134319305","0.243763968348503","0.209311604499817","0.200612977147102","0.197454780340195","0.192569896578789","0.1930340975523","0.196435049176216","0.199677035212517","0.196066319942474","0.209851235151291","0.266030937433243"
"IMF.STA:FD(6.0.0)","ISR.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Israel","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","0.600512087345123","0.637405872344971","0.616915225982666","0.603333830833435","0.535885393619537","0.506917715072632","0.448961675167084","0.43947246670723","0.420832723379135","0.398734539747238","0.396019697189331","0.424325406551361","0.438890844583511","0.450884193181992","0.4511479139328","0.472083657979965","0.521992683410645","0.58880215883255","0.624934792518616","0.618863761425018","0.837222456932068"
